source_file,Type,NHS_area_code,ONS_code,Name,Count_gp_appointments,Attended,Did_not_attend,Unknown,Month
3,Sub ICB Location,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C",481 676,439 668,22 442,19 566,February
3,Sub ICB Location,15E,E38000258,NHS Birmingham and Solihull ICB - 15E,765 347,676 136,47 392,41 819,February
3,Sub ICB Location,15F,E38000225,NHS West Yorkshire ICB - 15F,419 947,379 695,18 510,21 742,February
3,Sub ICB Location,15M,E38000261,NHS Derby and Derbyshire ICB - 15M,592 551,535 001,19 453,38 097,February
3,Sub ICB Location,15N,E38000230,NHS Devon ICB - 15N,772 687,702 990,23 973,45 724,February
3,Sub ICB Location,16C,E38000247,NHS North East and North Cumbria ICB - 16C,372 531,334 692,14 310,23 529,February
3,Sub ICB Location,18C,E38000236,NHS Herefordshire and Worcestershire ICB - 18C,480 006,440 331,17 047,22 628,February
3,Sub ICB Location,26A,E38000239,NHS Norfolk and Waveney ICB - 26A,621 569,561 797,21 030,38 742,February
3,Sub ICB Location,27D,E38000233,NHS Cheshire and Merseyside ICB - 27D,379 915,343 955,17 168,18 792,February
3,Sub ICB Location,36J,E38000232,NHS West Yorkshire ICB - 36J,416 155,375 433,13 910,26 812,February
3,Sub ICB Location,36L,E38000245,NHS South West London ICB - 36L,741 903,661 790,37 836,42 277,February
3,Sub ICB Location,42D,E38000241,NHS Humber and North Yorkshire ICB - 42D,260 498,239 799,7 303,13 396,February
3,Sub ICB Location,52R,E38000243,NHS Nottingham and Nottinghamshire ICB - 52R,566 681,508 690,22 760,35 231,February
3,Sub ICB Location,70F,E38000248,NHS Sussex ICB - 70F,479 216,441 486,12 861,24 869,February
3,Sub ICB Location,71E,E38000238,NHS Lincolnshire ICB - 71E,452 704,414 348,14 048,24 308,February
3,Sub ICB Location,72Q,E38000244,NHS South East London ICB - 72Q,758 214,666 520,45 155,46 539,February
3,Sub ICB Location,78H,E38000262,NHS Northamptonshire ICB - 78H,400 151,367 132,12 085,20 934,February
3,Sub ICB Location,84H,E38000234,NHS North East and North Cumbria ICB - 84H,367 043,334 426,12 377,20 240,February
3,Sub ICB Location,91Q,E38000237,NHS Kent and Medway ICB - 91Q,933 367,841 304,38 960,53 103,February
3,Sub ICB Location,92A,E38000246,NHS Surrey Heartlands ICB - 92A,558 475,489 383,18 943,50 149,February
3,Sub ICB Location,92G,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G",548 268,502 058,15 262,30 948,February
3,Sub ICB Location,93C,E38000240,NHS North Central London ICB - 93C,697 494,622 736,40 402,34 356,February
3,Sub ICB Location,97R,E38000235,NHS Sussex ICB - 97R,309 375,274 122,12 850,22 403,February
3,Sub ICB Location,99A,E38000101,NHS Cheshire and Merseyside ICB - 99A,264 984,235 649,17 258,12 077,February
3,Sub ICB Location,99C,E38000127,NHS North East and North Cumbria ICB - 99C,112 627,102 407,4 303,5 917,February
3,Sub ICB Location,99E,E38000007,NHS Mid and South Essex ICB - 99E,139 109,126 746,3 375,8 988,February
3,Sub ICB Location,99F,E38000030,NHS Mid and South Essex ICB - 99F,80 705,73 501,2 186,5 018,February
3,Sub ICB Location,99G,E38000168,NHS Mid and South Essex ICB - 99G,79 488,72 210,3 326,3 952,February
3,Sub ICB Location,A3A8R,E38000255,NHS North East London ICB - A3A8R,1 013 582,886 777,67 132,59 673,February
3,Sub ICB Location,B2M3M,E38000251,NHS Coventry and Warwickshire ICB - B2M3M,484 381,435 938,22 395,26 048,February
3,Sub ICB Location,D2P2L,E38000259,NHS Black Country ICB - D2P2L,630 964,560 280,35 223,35 461,February
3,Sub ICB Location,D4U1Y,E38000252,NHS Frimley ICB - D4U1Y,398 704,359 149,19 019,20 536,February
3,Sub ICB Location,D9Y0V,E38000253,NHS Hampshire and Isle Of Wight ICB - D9Y0V,874 383,793 303,35 371,45 709,February
3,Sub ICB Location,M1J4Y,E38000249,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",489 686,439 638,20 717,29 331,February
3,Sub ICB Location,M2L0M,E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",263 026,241 884,10 114,11 028,February
3,Sub ICB Location,W2U3Z,E38000256,NHS North West London ICB - W2U3Z,1 319 976,1 173 452,68 181,78 343,February
3,Sub ICB Location,X2C4Y,E38000254,NHS West Yorkshire ICB - X2C4Y,269 876,244 210,8 713,16 953,February
4,National,ENG,ENG,England,32 409 039,29 271 390,1 351 322,1 786 327,January
4,Region,Y56,E40000003,London,4 761 648,4 227 624,266 442,267 582,January
4,Region,Y58,E40000006,South West,3 538 297,3 226 671,118 544,193 082,January
4,Region,Y59,E40000005,South East,5 025 743,4 548 474,192 741,284 528,January
4,Region,Y60,E40000011,Midlands,6 256 471,5 663 163,260 923,332 385,January
4,Region,Y61,E40000007,East of England,3 729 334,3 389 021,123 487,216 826,January
4,Region,Y62,E40000010,North West,3 831 430,3 432 728,198 333,200 369,January
4,Region,Y63,E40000012,North East and Yorkshire,5 266 116,4 783 709,190 852,291 555,January
4,ICB,QE1,E54000048,NHS Lancashire and South Cumbria Integrated Care Board,918 518,828 904,43 105,46 509,January
4,ICB,QF7,E54000061,NHS South Yorkshire Integrated Care Board,856 055,768 775,33 793,53 487,January
4,ICB,QGH,E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,505 841,466 140,18 309,21 392,January
4,ICB,QH8,E54000026,NHS Mid and South Essex Integrated Care Board,621 786,567 164,17 485,37 137,January
4,ICB,QHG,E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",511 780,458 614,21 872,31 294,January
4,ICB,QHL,E54000055,NHS Birmingham and Solihull Integrated Care Board,809 564,719 355,49 437,40 772,January
4,ICB,QHM,E54000050,NHS North East and North Cumbria Integrated Care Board,1 810 174,1 642 695,70 249,97 230,January
4,ICB,QJ2,E54000058,NHS Derby and Derbyshire Integrated Care Board,638 360,577 922,20 121,40 317,January
4,ICB,QJG,E54000023,NHS Suffolk and North East Essex Integrated Care Board,580 342,533 696,16 521,30 125,January
4,ICB,QJK,E54000037,NHS Devon Integrated Care Board,824 319,752 209,25 185,46 925,January
4,ICB,QJM,E54000013,NHS Lincolnshire Integrated Care Board,479 066,438 870,14 559,25 637,January
4,ICB,QK1,E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",667 001,601 886,24 115,41 000,January
4,ICB,QKK,E54000030,NHS South East London Integrated Care Board,798 650,701 879,47 162,49 609,January
4,ICB,QKS,E54000032,NHS Kent and Medway Integrated Care Board,998 612,902 299,41 300,55 013,January
4,ICB,QM7,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,755 633,686 558,26 383,42 692,January
4,ICB,QMF,E54000029,NHS North East London Integrated Care Board,1 068 161,941 189,69 112,57 860,January
4,ICB,QMJ,E54000028,NHS North Central London Integrated Care Board,733 709,655 636,40 699,37 374,January
4,ICB,QMM,E54000022,NHS Norfolk and Waveney Integrated Care Board,661 513,598 504,22 115,40 894,January
4,ICB,QNC,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,596 636,540 130,25 235,31 271,January
4,ICB,QNQ,E54000034,NHS Frimley Integrated Care Board,430 828,388 888,20 112,21 828,January
4,ICB,QNX,E54000053,NHS Sussex Integrated Care Board,995 202,901 646,33 349,60 207,January
4,ICB,QOC,E54000011,"NHS Shropshire, Telford and Wrekin Integrated Care Board",276 183,253 809,10 293,12 081,January
4,ICB,QOP,E54000057,NHS Greater Manchester Integrated Care Board,1 506 778,1 336 933,87 468,82 377,January
4,ICB,QOQ,E54000051,NHS Humber and North Yorkshire Integrated Care Board,1 032 661,947 993,30 715,53 953,January
4,ICB,QOX,E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",586 465,536 036,16 370,34 059,January
4,ICB,QPM,E54000059,NHS Northamptonshire Integrated Care Board,422 078,388 533,12 909,20 636,January
4,ICB,QR1,E54000043,NHS Gloucestershire Integrated Care Board,413 281,378 032,12 250,22 999,January
4,ICB,QRL,E54000042,NHS Hampshire and the Isle of Wight Integrated Care Board,1 047 756,956 472,40 713,50 571,January
4,ICB,QRV,E54000027,NHS North West London Integrated Care Board,1 378 336,1 228 463,69 920,79 953,January
4,ICB,QSL,E54000038,NHS Somerset Integrated Care Board,315 844,285 547,12 527,17 770,January
4,ICB,QT1,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,683 628,618 049,26 583,38 996,January
4,ICB,QT6,E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,406 340,369 562,13 529,23 249,January
4,ICB,QU9,E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",960 040,879 571,36 711,43 758,January
4,ICB,QUA,E54000062,NHS Black Country Integrated Care Board,666 182,595 173,36 541,34 468,January
4,ICB,QUE,E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,598 280,544 485,19 111,34 684,January
4,ICB,QUY,E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",511 817,465 849,24 175,21 793,January
4,ICB,QVV,E54000041,NHS Dorset Integrated Care Board,480 231,439 436,14 508,26 287,January
4,ICB,QWE,E54000031,NHS South West London Integrated Care Board,782 792,700 457,39 549,42 786,January
4,ICB,QWO,E54000054,NHS West Yorkshire Integrated Care Board,1 567 226,1 424 246,56 095,86 885,January
4,ICB,QWU,E54000018,NHS Coventry and Warwickshire Integrated Care Board,511 932,463 296,22 821,25 815,January
4,ICB,QXU,E54000052,NHS Surrey Heartlands Integrated Care Board,593 305,519 598,20 556,53 151,January
4,ICB,QYG,E54000008,NHS Cheshire and Merseyside Integrated Care Board,1 406 134,1 266 891,67 760,71 483,January
4,Sub ICB Location,00L,E38000130,NHS North East and North Cumbria ICB - 00L,205 813,188 722,7 070,10 021,January
4,Sub ICB Location,00N,E38000163,NHS North East and North Cumbria ICB - 00N,72 567,65 550,2 916,4 101,January
4,Sub ICB Location,00P,E38000176,NHS North East and North Cumbria ICB - 00P,145 973,132 030,7 152,6 791,January
4,Sub ICB Location,00Q,E38000014,NHS Lancashire and South Cumbria ICB - 00Q,83 134,73 581,4 716,4 837,January
4,Sub ICB Location,00R,E38000015,NHS Lancashire and South Cumbria ICB - 00R,97 650,88 001,5 539,4 110,January
4,Sub ICB Location,00T,E38000016,NHS Greater Manchester ICB - 00T,177 947,157 686,11 505,8 756,January
4,Sub ICB Location,00V,E38000024,NHS Greater Manchester ICB - 00V,84 232,75 145,4 251,4 836,January
4,Sub ICB Location,00X,E38000034,NHS Lancashire and South Cumbria ICB - 00X,91 010,82 008,3 779,5 223,January
4,Sub ICB Location,00Y,E38000135,NHS Greater Manchester ICB - 00Y,118 504,105 597,6 724,6 183,January
4,Sub ICB Location,01A,E38000050,NHS Lancashire and South Cumbria ICB - 01A,187 900,166 923,10 011,10 966,January
4,Sub ICB Location,01D,E38000080,NHS Greater Manchester ICB - 01D,111 524,99 435,6 302,5 787,January
4,Sub ICB Location,01E,E38000227,NHS Lancashire and South Cumbria ICB - 01E,108 919,97 479,5 063,6 377,January
4,Sub ICB Location,01F,E38000068,NHS Cheshire and Merseyside ICB - 01F,62 118,55 019,3 152,3 947,January
4,Sub ICB Location,01G,E38000143,NHS Greater Manchester ICB - 01G,160 048,138 166,9 321,12 561,January
4,Sub ICB Location,01H,E38000215,NHS North East and North Cumbria ICB - 01H,205 483,186 695,7 151,11 637,January
4,Sub ICB Location,01J,E38000091,NHS Cheshire and Merseyside ICB - 01J,84 078,74 903,4 684,4 491,January
4,Sub ICB Location,01K,E38000228,NHS Lancashire and South Cumbria ICB - 01K,178 706,164 522,7 479,6 705,January
4,Sub ICB Location,01T,E38000161,NHS Cheshire and Merseyside ICB - 01T,57 054,51 519,2 335,3 200,January
4,Sub ICB Location,01V,E38000170,NHS Cheshire and Merseyside ICB - 01V,76 560,70 649,2 460,3 451,January
4,Sub ICB Location,01W,E38000174,NHS Greater Manchester ICB - 01W,177 367,161 716,8 056,7 595,January
4,Sub ICB Location,01X,E38000172,NHS Cheshire and Merseyside ICB - 01X,97 878,84 820,4 141,8 917,January
4,Sub ICB Location,01Y,E38000263,NHS Greater Manchester ICB - 01Y,109 990,96 306,7 130,6 554,January
4,Sub ICB Location,02A,E38000187,NHS Greater Manchester ICB - 02A,101 624,90 474,5 031,6 119,January
4,Sub ICB Location,02E,E38000194,NHS Cheshire and Merseyside ICB - 02E,114 859,106 222,3 717,4 920,January
4,Sub ICB Location,02G,E38000200,NHS Lancashire and South Cumbria ICB - 02G,59 653,54 367,2 081,3 205,January
4,Sub ICB Location,02H,E38000205,NHS Greater Manchester ICB - 02H,155 309,139 583,7 662,8 064,January
4,Sub ICB Location,02M,E38000226,NHS Lancashire and South Cumbria ICB - 02M,111 546,102 023,4 437,5 086,January
4,Sub ICB Location,02P,E38000006,NHS South Yorkshire ICB - 02P,144 071,128 399,5 629,10 043,January
4,Sub ICB Location,02Q,E38000008,NHS Nottingham and Nottinghamshire ICB - 02Q,84 273,78 340,2 543,3 390,January
4,Sub ICB Location,02T,E38000025,NHS West Yorkshire ICB - 02T,128 953,118 994,4 458,5 501,January
4,Sub ICB Location,02X,E38000044,NHS South Yorkshire ICB - 02X,185 222,167 312,8 066,9 844,January
4,Sub ICB Location,02Y,E38000052,NHS Humber and North Yorkshire ICB - 02Y,175 850,162 083,4 868,8 899,January
4,Sub ICB Location,03F,E38000085,NHS Humber and North Yorkshire ICB - 03F,138 290,123 731,6 453,8 106,January
4,Sub ICB Location,03H,E38000119,NHS Humber and North Yorkshire ICB - 03H,126 687,116 154,3 286,7 247,January
4,Sub ICB Location,03K,E38000122,NHS Humber and North Yorkshire ICB - 03K,109 140,99 102,2 858,7 180,January
4,Sub ICB Location,03L,E38000141,NHS South Yorkshire ICB - 03L,174 941,155 123,6 333,13 485,January
4,Sub ICB Location,03N,E38000146,NHS South Yorkshire ICB - 03N,351 821,317 941,13 765,20 115,January
4,Sub ICB Location,03Q,E38000188,NHS Humber and North Yorkshire ICB - 03Q,199 176,185 642,5 421,8 113,January
4,Sub ICB Location,03R,E38000190,NHS West Yorkshire ICB - 03R,239 089,217 367,8 054,13 668,January
4,Sub ICB Location,03W,E38000051,"NHS Leicester, Leicestershire and Rutland ICB - 03W",208 916,190 842,6 205,11 869,January
4,Sub ICB Location,04C,E38000097,"NHS Leicester, Leicestershire and Rutland ICB - 04C",227 404,200 318,10 268,16 818,January
4,Sub ICB Location,04V,E38000201,"NHS Leicester, Leicestershire and Rutland ICB - 04V",230 681,210 726,7 642,12 313,January
4,Sub ICB Location,04Y,E38000028,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,73 699,66 813,2 873,4 013,January
4,Sub ICB Location,05D,E38000053,NHS Staffordshire and Stoke-on-Trent ICB - 05D,79 636,73 136,3 135,3 365,January
4,Sub ICB Location,05G,E38000126,NHS Staffordshire and Stoke-on-Trent ICB - 05G,115 934,105 895,3 720,6 319,January
4,Sub ICB Location,05Q,E38000153,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,109 759,101 400,4 670,3 689,January
4,Sub ICB Location,05V,E38000173,NHS Staffordshire and Stoke-on-Trent ICB - 05V,75 521,69 338,3 086,3 097,January
4,Sub ICB Location,05W,E38000175,NHS Staffordshire and Stoke-on-Trent ICB - 05W,142 087,123 548,7 751,10 788,January
4,Sub ICB Location,06H,E38000260,NHS Cambridgeshire and Peterborough ICB - 06H,598 280,544 485,19 111,34 684,January
4,Sub ICB Location,06K,E38000049,NHS Hertfordshire and West Essex ICB - 06K,301 576,273 399,9 257,18 920,January
4,Sub ICB Location,06L,E38000086,NHS Suffolk and North East Essex ICB - 06L,222 414,203 525,5 834,13 055,January
4,Sub ICB Location,06N,E38000079,NHS Hertfordshire and West Essex ICB - 06N,303 928,275 256,12 041,16 631,January
4,Sub ICB Location,06Q,E38000106,NHS Mid and South Essex ICB - 06Q,191 817,175 741,5 711,10 365,January
4,Sub ICB Location,06T,E38000117,NHS Suffolk and North East Essex ICB - 06T,196 123,178 900,6 736,10 487,January
4,Sub ICB Location,07G,E38000185,NHS Mid and South Essex ICB - 07G,105 768,95 731,2 889,7 148,January
4,Sub ICB Location,07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,150 129,137 903,5 085,7 141,January
4,Sub ICB Location,07K,E38000204,NHS Suffolk and North East Essex ICB - 07K,161 805,151 271,3 951,6 583,January
4,Sub ICB Location,09D,E38000021,NHS Sussex ICB - 09D,150 007,134 816,6 006,9 185,January
4,Sub ICB Location,10Q,E38000136,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",414 614,379 605,16 302,18 707,January
4,Sub ICB Location,10R,E38000137,NHS Hampshire and Isle Of Wight ICB - 10R,105 471,97 125,3 998,4 348,January
4,Sub ICB Location,11J,E38000045,NHS Dorset ICB - 11J,480 231,439 436,14 508,26 287,January
4,Sub ICB Location,11M,E38000062,NHS Gloucestershire ICB - 11M,413 281,378 032,12 250,22 999,January
4,Sub ICB Location,11N,E38000089,NHS Cornwall and The Isles Of Scilly ICB - 11N,406 340,369 562,13 529,23 249,January
4,Sub ICB Location,11X,E38000150,NHS Somerset ICB - 11X,315 844,285 547,12 527,17 770,January
4,Sub ICB Location,12F,E38000208,NHS Cheshire and Merseyside ICB - 12F,221 877,199 211,11 198,11 468,January
4,Sub ICB Location,13T,E38000212,NHS North East and North Cumbria ICB - 13T,271 601,245 252,13 273,13 076,January
4,Sub ICB Location,14L,E38000217,NHS Greater Manchester ICB - 14L,310 233,272 825,21 486,15 922,January
4,Sub ICB Location,14Y,E38000223,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 14Y",273 864,252 491,10 183,11 190,January
4,Sub ICB Location,15A,E38000221,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 15A",271 562,247 475,10 226,13 861,January
4,Sub ICB Location,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C",511 817,465 849,24 175,21 793,January
4,Sub ICB Location,15E,E38000258,NHS Birmingham and Solihull ICB - 15E,809 564,719 355,49 437,40 772,January
4,Sub ICB Location,15F,E38000225,NHS West Yorkshire ICB - 15F,452 863,410 796,19 164,22 903,January
4,Sub ICB Location,15M,E38000261,NHS Derby and Derbyshire ICB - 15M,638 360,577 922,20 121,40 317,January
4,Sub ICB Location,15N,E38000230,NHS Devon ICB - 15N,824 319,752 209,25 185,46 925,January
4,Sub ICB Location,16C,E38000247,NHS North East and North Cumbria ICB - 16C,394 552,355 741,15 348,23 463,January
4,Sub ICB Location,18C,E38000236,NHS Herefordshire and Worcestershire ICB - 18C,505 841,466 140,18 309,21 392,January
4,Sub ICB Location,26A,E38000239,NHS Norfolk and Waveney ICB - 26A,661 513,598 504,22 115,40 894,January
4,Sub ICB Location,27D,E38000233,NHS Cheshire and Merseyside ICB - 27D,409 008,372 554,17 820,18 634,January
4,Sub ICB Location,36J,E38000232,NHS West Yorkshire ICB - 36J,451 680,409 473,14 914,27 293,January
4,Sub ICB Location,36L,E38000245,NHS South West London ICB - 36L,782 792,700 457,39 549,42 786,January
4,Sub ICB Location,42D,E38000241,NHS Humber and North Yorkshire ICB - 42D,283 518,261 281,7 829,14 408,January
4,Sub ICB Location,52R,E38000243,NHS Nottingham and Nottinghamshire ICB - 52R,599 355,539 709,24 040,35 606,January
4,Sub ICB Location,70F,E38000248,NHS Sussex ICB - 70F,513 552,472 273,14 207,27 072,January
4,Sub ICB Location,71E,E38000238,NHS Lincolnshire ICB - 71E,479 066,438 870,14 559,25 637,January
4,Sub ICB Location,72Q,E38000244,NHS South East London ICB - 72Q,798 650,701 879,47 162,49 609,January
4,Sub ICB Location,78H,E38000262,NHS Northamptonshire ICB - 78H,422 078,388 533,12 909,20 636,January
4,Sub ICB Location,84H,E38000234,NHS North East and North Cumbria ICB - 84H,389 819,356 181,12 565,21 073,January
4,Sub ICB Location,91Q,E38000237,NHS Kent and Medway ICB - 91Q,998 612,902 299,41 300,55 013,January
4,Sub ICB Location,92A,E38000246,NHS Surrey Heartlands ICB - 92A,593 305,519 598,20 556,53 151,January
4,Sub ICB Location,92G,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G",586 465,536 036,16 370,34 059,January
4,Sub ICB Location,93C,E38000240,NHS North Central London ICB - 93C,733 709,655 636,40 699,37 374,January
4,Sub ICB Location,97R,E38000235,NHS Sussex ICB - 97R,331 643,294 557,13 136,23 950,January
4,Sub ICB Location,99A,E38000101,NHS Cheshire and Merseyside ICB - 99A,282 702,251 994,18 253,12 455,January
4,Sub ICB Location,99C,E38000127,NHS North East and North Cumbria ICB - 99C,124 366,112 524,4 774,7 068,January
4,Sub ICB Location,99E,E38000007,NHS Mid and South Essex ICB - 99E,151 220,138 345,3 471,9 404,January
4,Sub ICB Location,99F,E38000030,NHS Mid and South Essex ICB - 99F,87 190,78 968,2 290,5 932,January
4,Sub ICB Location,99G,E38000168,NHS Mid and South Essex ICB - 99G,85 791,78 379,3 124,4 288,January
4,Sub ICB Location,A3A8R,E38000255,NHS North East London ICB - A3A8R,1 068 161,941 189,69 112,57 860,January
4,Sub ICB Location,B2M3M,E38000251,NHS Coventry and Warwickshire ICB - B2M3M,511 932,463 296,22 821,25 815,January
4,Sub ICB Location,D2P2L,E38000259,NHS Black Country ICB - D2P2L,666 182,595 173,36 541,34 468,January
4,Sub ICB Location,D4U1Y,E38000252,NHS Frimley ICB - D4U1Y,430 828,388 888,20 112,21 828,January
4,Sub ICB Location,D9Y0V,E38000253,NHS Hampshire and Isle Of Wight ICB - D9Y0V,942 285,859 347,36 715,46 223,January
4,Sub ICB Location,M1J4Y,E38000249,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",511 780,458 614,21 872,31 294,January
4,Sub ICB Location,M2L0M,E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",276 183,253 809,10 293,12 081,January
4,Sub ICB Location,W2U3Z,E38000256,NHS North West London ICB - W2U3Z,1 378 336,1 228 463,69 920,79 953,January
4,Sub ICB Location,X2C4Y,E38000254,NHS West Yorkshire ICB - X2C4Y,294 641,267 616,9 505,17 520,January
5,National,ENG,ENG,England,31 538 675,28 118 804,1 473 982,1 945 889,July
5,Region,Y56,E40000003,London,4 677 861,4 101 234,303 477,273 150,July
5,Region,Y58,E40000006,South West,3 460 532,3 131 416,126 899,202 217,July
5,Region,Y59,E40000005,South East,4 727 041,4 169 522,225 610,331 909,July
5,Region,Y60,E40000011,Midlands,6 150 624,5 491 945,278 886,379 793,July
5,Region,Y61,E40000007,East of England,3 664 940,3 318 465,123 030,223 445,July
5,Region,Y62,E40000010,North West,3 700 171,3 251 117,219 643,229 411,July
5,Region,Y63,E40000012,North East and Yorkshire,5 157 506,4 655 105,196 437,305 964,July
5,ICB,QE1,E54000048,NHS Lancashire and South Cumbria Integrated Care Board,858 065,753 598,50 505,53 962,July
5,ICB,QF7,E54000061,NHS South Yorkshire Integrated Care Board,841 469,748 225,34 099,59 145,July
5,ICB,QGH,E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,451 135,399 222,20 684,31 229,July
5,ICB,QH8,E54000026,NHS Mid and South Essex Integrated Care Board,593 665,538 154,18 235,37 276,July
5,ICB,QHG,E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",519 405,466 498,20 834,32 073,July
5,ICB,QHL,E54000055,NHS Birmingham and Solihull Integrated Care Board,795 288,698 315,52 679,44 294,July
5,ICB,QHM,E54000050,NHS North East and North Cumbria Integrated Care Board,1 749 128,1 571 571,74 363,103 194,July
5,ICB,QJ2,E54000058,NHS Derby and Derbyshire Integrated Care Board,615 537,559 542,19 508,36 487,July
5,ICB,QJG,E54000023,NHS Suffolk and North East Essex Integrated Care Board,620 296,572 495,16 810,30 991,July
5,ICB,QJK,E54000037,NHS Devon Integrated Care Board,795 684,722 851,24 904,47 929,July
5,ICB,QJM,E54000013,NHS Lincolnshire Integrated Care Board,555 626,511 837,15 282,28 507,July
5,ICB,QK1,E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",665 489,601 303,23 757,40 429,July
5,ICB,QKK,E54000030,NHS South East London Integrated Care Board,743 801,639 634,52 966,51 201,July
5,ICB,QKS,E54000032,NHS Kent and Medway Integrated Care Board,934 849,812 714,49 547,72 588,July
5,ICB,QM7,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,714 048,642 255,26 951,44 842,July
5,ICB,QMF,E54000029,NHS North East London Integrated Care Board,1 081 774,937 667,81 145,62 962,July
5,ICB,QMJ,E54000028,NHS North Central London Integrated Care Board,713 263,631 174,44 391,37 698,July
5,ICB,QMM,E54000022,NHS Norfolk and Waveney Integrated Care Board,634 392,570 691,21 734,41 967,July
5,ICB,QNC,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,552 046,487 982,27 729,36 335,July
5,ICB,QNQ,E54000034,NHS Frimley Integrated Care Board,403 463,360 155,23 075,20 233,July
5,ICB,QNX,E54000053,NHS Sussex Integrated Care Board,957 766,858 095,35 555,64 116,July
5,ICB,QOC,E54000011,"NHS Shropshire, Telford and Wrekin Integrated Care Board",260 537,229 894,12 254,18 389,July
5,ICB,QOP,E54000057,NHS Greater Manchester Integrated Care Board,1 541 602,1 350 158,93 867,97 577,July
5,ICB,QOQ,E54000051,NHS Humber and North Yorkshire Integrated Care Board,1 016 704,928 747,30 464,57 493,July
5,ICB,QOX,E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",566 018,519 656,16 475,29 887,July
5,ICB,QPM,E54000059,NHS Northamptonshire Integrated Care Board,430 759,396 730,13 750,20 279,July
5,ICB,QR1,E54000043,NHS Gloucestershire Integrated Care Board,400 379,364 864,12 087,23 428,July
5,ICB,QRL,E54000042,NHS Hampshire and the Isle of Wight Integrated Care Board,983 826,872 129,47 815,63 882,July
5,ICB,QRV,E54000027,NHS North West London Integrated Care Board,1 389 405,1 230 493,77 239,81 673,July
5,ICB,QSL,E54000038,NHS Somerset Integrated Care Board,315 328,282 754,14 898,17 676,July
5,ICB,QT1,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,671 880,604 849,26 755,40 276,July
5,ICB,QT6,E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,388 071,348 139,14 244,25 688,July
5,ICB,QU9,E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",898 777,798 272,45 243,55 262,July
5,ICB,QUA,E54000062,NHS Black Country Integrated Care Board,662 537,573 927,39 976,48 634,July
5,ICB,QUE,E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,583 134,528 372,18 466,36 296,July
5,ICB,QUY,E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",531 624,469 777,29 989,31 858,July
5,ICB,QVV,E54000041,NHS Dorset Integrated Care Board,463 428,423 375,14 302,25 751,July
5,ICB,QWE,E54000031,NHS South West London Integrated Care Board,749 618,662 266,47 736,39 616,July
5,ICB,QWO,E54000054,NHS West Yorkshire Integrated Care Board,1 550 205,1 406 562,57 511,86 132,July
5,ICB,QWU,E54000018,NHS Coventry and Warwickshire Integrated Care Board,489 790,428 344,26 512,34 934,July
5,ICB,QXU,E54000052,NHS Surrey Heartlands Integrated Care Board,548 360,468 157,24 375,55 828,July
5,ICB,QYG,E54000008,NHS Cheshire and Merseyside Integrated Care Board,1 300 504,1 147 361,75 271,77 872,July
5,Sub ICB Location,00L,E38000130,NHS North East and North Cumbria ICB - 00L,196 073,179 129,6 762,10 182,July
5,Sub ICB Location,00N,E38000163,NHS North East and North Cumbria ICB - 00N,65 860,57 678,3 197,4 985,July
5,Sub ICB Location,00P,E38000176,NHS North East and North Cumbria ICB - 00P,133 675,118 861,8 468,6 346,July
