source_file,Type,NHS_area_code,ONS_code,Name,Count_gp_appointments,Attended,Did_not_attend,Unknown,Month,Year
6,ICB,QRL,E54000042,NHS Hampshire and the Isle of Wight Integrated Care Board,1 090 555,946 985,58 190,85 380,October,2023
6,ICB,QRV,E54000027,NHS North West London Integrated Care Board,1 405 311,1 241 030,80 648,83 633,October,2023
6,ICB,QSL,E54000038,NHS Somerset Integrated Care Board,373 764,321 651,24 671,27 442,October,2023
6,ICB,QT1,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,713 835,633 028,32 208,48 599,October,2023
6,ICB,QT6,E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,426 365,379 157,18 003,29 205,October,2023
6,ICB,QU9,E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",1 013 556,891 588,59 241,62 727,October,2023
6,ICB,QUA,E54000062,NHS Black Country Integrated Care Board,716 492,623 842,47 462,45 188,October,2023
6,ICB,QUE,E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,619 260,555 721,24 091,39 448,October,2023
6,ICB,QUY,E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",551 392,484 053,37 063,30 276,October,2023
6,ICB,QVV,E54000041,NHS Dorset Integrated Care Board,524 601,460 581,19 975,44 045,October,2023
6,ICB,QWE,E54000031,NHS South West London Integrated Care Board,785 421,698 249,46 006,41 166,October,2023
6,ICB,QWO,E54000054,NHS West Yorkshire Integrated Care Board,1 651 009,1 476 684,70 343,103 982,October,2023
6,ICB,QWU,E54000018,NHS Coventry and Warwickshire Integrated Care Board,551 586,488 114,30 551,32 921,October,2023
6,ICB,QXU,E54000052,NHS Surrey Heartlands Integrated Care Board,620 452,530 978,27 664,61 810,October,2023
6,ICB,QYG,E54000008,NHS Cheshire and Merseyside Integrated Care Board,1 478 317,1 298 361,85 177,94 779,October,2023
7,ICB,QE1,E54000048,NHS Lancashire and South Cumbria Integrated Care Board,899 569,786 132,60 840,52 597,September,2023
7,ICB,QF7,E54000061,NHS South Yorkshire Integrated Care Board,815 847,721 702,40 052,54 093,September,2023
7,ICB,QGH,E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,503 007,452 762,24 640,25 605,September,2023
7,ICB,QH8,E54000026,NHS Mid and South Essex Integrated Care Board,607 795,545 294,18 828,43 673,September,2023
7,ICB,QHG,E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",499 395,441 897,22 053,35 445,September,2023
7,ICB,QHL,E54000055,NHS Birmingham and Solihull Integrated Care Board,778 906,684 252,51 107,43 547,September,2023
7,ICB,QHM,E54000050,NHS North East and North Cumbria Integrated Care Board,1 748 782,1 562 036,83 166,103 580,September,2023
7,ICB,QJ2,E54000058,NHS Derby and Derbyshire Integrated Care Board,635 504,563 160,24 952,47 392,September,2023
7,ICB,QJG,E54000023,NHS Suffolk and North East Essex Integrated Care Board,565 514,513 532,18 856,33 126,September,2023
7,ICB,QJK,E54000037,NHS Devon Integrated Care Board,783 416,702 138,27 155,54 123,September,2023
7,ICB,QJM,E54000013,NHS Lincolnshire Integrated Care Board,469 410,424 935,17 195,27 280,September,2023
7,ICB,QK1,E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",671 739,593 896,28 445,49 398,September,2023
7,ICB,QKK,E54000030,NHS South East London Integrated Care Board,748 339,658 480,52 273,37 586,September,2023
7,ICB,QKS,E54000032,NHS Kent and Medway Integrated Care Board,975 052,857 563,54 344,63 145,September,2023
7,ICB,QM7,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,752 900,658 888,40 381,53 631,September,2023
7,ICB,QMF,E54000029,NHS North East London Integrated Care Board,1 022 179,896 415,71 327,54 437,September,2023
7,ICB,QMJ,E54000028,NHS North Central London Integrated Care Board,683 886,603 779,41 211,38 896,September,2023
7,ICB,QMM,E54000022,NHS Norfolk and Waveney Integrated Care Board,621 195,557 301,22 894,41 000,September,2023
7,ICB,QNC,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,580 922,504 085,38 485,38 352,September,2023
7,ICB,QNQ,E54000034,NHS Frimley Integrated Care Board,413 265,362 884,33 222,17 159,September,2023
7,ICB,QNX,E54000053,NHS Sussex Integrated Care Board,936 833,838 886,37 034,60 913,September,2023
7,ICB,QOC,E54000011,"NHS Shropshire, Telford and Wrekin Integrated Care Board",257 662,232 736,13 178,11 748,September,2023
7,ICB,QOP,E54000057,NHS Greater Manchester Integrated Care Board,1 438 191,1 259 535,93 775,84 881,September,2023
7,ICB,QOQ,E54000051,NHS Humber and North Yorkshire Integrated Care Board,1 003 059,900 945,42 513,59 601,September,2023
7,ICB,QOX,E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",571 152,515 291,18 972,36 889,September,2023
7,ICB,QPM,E54000059,NHS Northamptonshire Integrated Care Board,397 222,361 159,14 080,21 983,September,2023
7,ICB,QR1,E54000043,NHS Gloucestershire Integrated Care Board,375 067,339 230,13 112,22 725,September,2023
7,ICB,QRL,E54000042,NHS Hampshire and the Isle of Wight Integrated Care Board,982 480,870 156,52 424,59 900,September,2023
7,ICB,QRV,E54000027,NHS North West London Integrated Care Board,1 320 135,1 173 286,72 368,74 481,September,2023
7,ICB,QSL,E54000038,NHS Somerset Integrated Care Board,325 098,285 204,17 384,22 510,September,2023
7,ICB,QT1,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,673 679,598 679,29 832,45 168,September,2023
7,ICB,QT6,E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,374 718,332 964,14 958,26 796,September,2023
7,ICB,QU9,E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",888 819,793 830,46 995,47 994,September,2023
7,ICB,QUA,E54000062,NHS Black Country Integrated Care Board,631 547,557 608,39 437,34 502,September,2023
7,ICB,QUE,E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,563 938,502 633,21 054,40 251,September,2023
7,ICB,QUY,E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",494 733,429 662,34 007,31 064,September,2023
7,ICB,QVV,E54000041,NHS Dorset Integrated Care Board,461 546,407 498,17 098,36 950,September,2023
7,ICB,QWE,E54000031,NHS South West London Integrated Care Board,720 473,636 523,43 605,40 345,September,2023
7,ICB,QWO,E54000054,NHS West Yorkshire Integrated Care Board,1 492 319,1 346 356,58 439,87 524,September,2023
7,ICB,QWU,E54000018,NHS Coventry and Warwickshire Integrated Care Board,520 091,446 676,32 921,40 494,September,2023
7,ICB,QXU,E54000052,NHS Surrey Heartlands Integrated Care Board,547 988,480 150,26 718,41 120,September,2023
7,ICB,QYG,E54000008,NHS Cheshire and Merseyside Integrated Care Board,1 337 806,1 175 188,80 644,81 974,September,2023
8,ICB,QE1,E54000048,NHS Lancashire and South Cumbria Integrated Care Board,682 214,616 684,32 788,32 742,April,2023
8,ICB,QF7,E54000061,NHS South Yorkshire Integrated Care Board,638 477,569 800,27 082,41 595,April,2023
8,ICB,QGH,E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,383 992,356 026,14 702,13 264,April,2023
8,ICB,QH8,E54000026,NHS Mid and South Essex Integrated Care Board,455 709,413 221,14 064,28 424,April,2023
8,ICB,QHG,E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",391 151,349 301,17 155,24 695,April,2023
8,ICB,QHL,E54000055,NHS Birmingham and Solihull Integrated Care Board,600 129,531 802,37 981,30 346,April,2023
8,ICB,QHM,E54000050,NHS North East and North Cumbria Integrated Care Board,1 371 771,1 237 241,59 836,74 694,April,2023
8,ICB,QJ2,E54000058,NHS Derby and Derbyshire Integrated Care Board,471 753,428 111,15 952,27 690,April,2023
8,ICB,QJG,E54000023,NHS Suffolk and North East Essex Integrated Care Board,435 516,401 417,13 539,20 560,April,2023
8,ICB,QJK,E54000037,NHS Devon Integrated Care Board,624 193,568 360,22 862,32 971,April,2023
8,ICB,QJM,E54000013,NHS Lincolnshire Integrated Care Board,366 055,335 070,12 100,18 885,April,2023
8,ICB,QK1,E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",521 148,468 952,20 126,32 070,April,2023
8,ICB,QKK,E54000030,NHS South East London Integrated Care Board,604 347,543 531,35 685,25 131,April,2023
8,ICB,QKS,E54000032,NHS Kent and Medway Integrated Care Board,767 260,691 761,35 616,39 883,April,2023
8,ICB,QM7,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,564 727,511 650,21 750,31 327,April,2023
8,ICB,QMF,E54000029,NHS North East London Integrated Care Board,768 353,681 016,50 232,37 105,April,2023
8,ICB,QMJ,E54000028,NHS North Central London Integrated Care Board,537 308,483 928,32 280,21 100,April,2023
8,ICB,QMM,E54000022,NHS Norfolk and Waveney Integrated Care Board,509 078,460 463,19 415,29 200,April,2023
8,ICB,QNC,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,423 026,382 609,19 047,21 370,April,2023
8,ICB,QNQ,E54000034,NHS Frimley Integrated Care Board,310 980,280 680,19 197,11 103,April,2023
8,ICB,QNX,E54000053,NHS Sussex Integrated Care Board,740 179,674 549,26 592,39 038,April,2023
8,ICB,QOC,E54000011,"NHS Shropshire, Telford and Wrekin Integrated Care Board",207 626,191 664,8 608,7 354,April,2023
8,ICB,QOP,E54000057,NHS Greater Manchester Integrated Care Board,1 122 848,995 713,69 721,57 414,April,2023
8,ICB,QOQ,E54000051,NHS Humber and North Yorkshire Integrated Care Board,769 196,700 741,25 232,43 223,April,2023
8,ICB,QOX,E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",437 562,399 514,13 160,24 888,April,2023
8,ICB,QPM,E54000059,NHS Northamptonshire Integrated Care Board,319 843,293 546,10 291,16 006,April,2023
8,ICB,QR1,E54000043,NHS Gloucestershire Integrated Care Board,305 205,278 144,10 467,16 594,April,2023
8,ICB,QRL,E54000042,NHS Hampshire and the Isle of Wight Integrated Care Board,765 355,698 079,33 981,33 295,April,2023
8,ICB,QRV,E54000027,NHS North West London Integrated Care Board,1 023 552,916 267,53 136,54 149,April,2023
8,ICB,QSL,E54000038,NHS Somerset Integrated Care Board,251 003,227 546,10 957,12 500,April,2023
8,ICB,QT1,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,513 098,462 334,21 076,29 688,April,2023
8,ICB,QT6,E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,299 747,271 503,11 422,16 822,April,2023
8,ICB,QU9,E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",723 925,667 606,30 064,26 255,April,2023
8,ICB,QUA,E54000062,NHS Black Country Integrated Care Board,489 551,435 385,29 660,24 506,April,2023
8,ICB,QUE,E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,427 534,386 436,15 365,25 733,April,2023
8,ICB,QUY,E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",397 003,362 249,19 842,14 912,April,2023
8,ICB,QVV,E54000041,NHS Dorset Integrated Care Board,361 901,331 466,11 540,18 895,April,2023
8,ICB,QWE,E54000031,NHS South West London Integrated Care Board,566 432,513 584,31 196,21 652,April,2023
8,ICB,QWO,E54000054,NHS West Yorkshire Integrated Care Board,1 170 103,1 060 823,43 097,66 183,April,2023
8,ICB,QWU,E54000018,NHS Coventry and Warwickshire Integrated Care Board,384 727,353 166,17 253,14 308,April,2023
8,ICB,QXU,E54000052,NHS Surrey Heartlands Integrated Care Board,397 898,366 103,16 664,15 131,April,2023
8,ICB,QYG,E54000008,NHS Cheshire and Merseyside Integrated Care Board,1 048 497,943 246,55 375,49 876,April,2023
9,ICB,QE1,E54000048,NHS Lancashire and South Cumbria Integrated Care Board,792 709,719 006,38 204,35 499,February,2023
9,ICB,QF7,E54000061,NHS South Yorkshire Integrated Care Board,708 062,648 550,29 298,30 214,February,2023
9,ICB,QGH,E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,441 168,409 603,17 082,14 483,February,2023
9,ICB,QH8,E54000026,NHS Mid and South Essex Integrated Care Board,498 148,463 692,15 228,19 228,February,2023
9,ICB,QHG,E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",434 629,401 754,18 686,14 189,February,2023
9,ICB,QHL,E54000055,NHS Birmingham and Solihull Integrated Care Board,699 690,628 017,44 446,27 227,February,2023
9,ICB,QHM,E54000050,NHS North East and North Cumbria Integrated Care Board,1 526 881,1 401 945,66 971,57 965,February,2023
9,ICB,QJ2,E54000058,NHS Derby and Derbyshire Integrated Care Board,536 546,498 466,17 973,20 107,February,2023
9,ICB,QJG,E54000023,NHS Suffolk and North East Essex Integrated Care Board,482 729,451 144,15 886,15 699,February,2023
9,ICB,QJK,E54000037,NHS Devon Integrated Care Board,701 281,651 559,24 405,25 317,February,2023
9,ICB,QJM,E54000013,NHS Lincolnshire Integrated Care Board,400 891,376 261,12 905,11 725,February,2023
9,ICB,QK1,E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",570 033,529 683,21 723,18 627,February,2023
9,ICB,QKK,E54000030,NHS South East London Integrated Care Board,694 631,620 609,43 968,30 054,February,2023
9,ICB,QKS,E54000032,NHS Kent and Medway Integrated Care Board,865 149,780 698,39 467,44 984,February,2023
9,ICB,QM7,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,645 225,596 950,23 764,24 511,February,2023
9,ICB,QMF,E54000029,NHS North East London Integrated Care Board,884 447,783 711,60 920,39 816,February,2023
9,ICB,QMJ,E54000028,NHS North Central London Integrated Care Board,620 268,557 811,38 594,23 863,February,2023
9,ICB,QMM,E54000022,NHS Norfolk and Waveney Integrated Care Board,558 867,519 046,21 147,18 674,February,2023
9,ICB,QNC,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,485 869,441 494,22 158,22 217,February,2023
9,ICB,QNQ,E54000034,NHS Frimley Integrated Care Board,352 318,321 437,19 952,10 929,February,2023
9,ICB,QNX,E54000053,NHS Sussex Integrated Care Board,837 422,776 096,29 335,31 991,February,2023
9,ICB,QOC,E54000011,"NHS Shropshire, Telford and Wrekin Integrated Care Board",237 721,219 178,9 498,9 045,February,2023
9,ICB,QOP,E54000057,NHS Greater Manchester Integrated Care Board,1 298 174,1 156 036,79 900,62 238,February,2023
9,ICB,QOQ,E54000051,NHS Humber and North Yorkshire Integrated Care Board,846 391,788 813,28 504,29 074,February,2023
9,ICB,QOX,E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",479 752,451 870,14 063,13 819,February,2023
9,ICB,QPM,E54000059,NHS Northamptonshire Integrated Care Board,360 697,338 797,11 383,10 517,February,2023
9,ICB,QR1,E54000043,NHS Gloucestershire Integrated Care Board,339 045,316 185,11 169,11 691,February,2023
9,ICB,QRL,E54000042,NHS Hampshire and the Isle of Wight Integrated Care Board,862 765,794 502,37 966,30 297,February,2023
9,ICB,QRV,E54000027,NHS North West London Integrated Care Board,1 140 000,1 034 600,60 719,44 681,February,2023
9,ICB,QSL,E54000038,NHS Somerset Integrated Care Board,285 500,260 473,11 147,13 880,February,2023
9,ICB,QT1,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,573 605,532 159,22 806,18 640,February,2023
9,ICB,QT6,E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,332 112,305 894,11 767,14 451,February,2023
9,ICB,QU9,E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",823 465,761 047,32 814,29 604,February,2023
9,ICB,QUA,E54000062,NHS Black Country Integrated Care Board,567 561,508 773,35 376,23 412,February,2023
9,ICB,QUE,E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,477 009,442 555,16 699,17 755,February,2023
9,ICB,QUY,E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",454 709,417 995,20 434,16 280,February,2023
9,ICB,QVV,E54000041,NHS Dorset Integrated Care Board,390 652,366 642,12 127,11 883,February,2023
9,ICB,QWE,E54000031,NHS South West London Integrated Care Board,651 207,589 741,37 425,24 041,February,2023
9,ICB,QWO,E54000054,NHS West Yorkshire Integrated Care Board,1 297 319,1 206 462,48 100,42 757,February,2023
9,ICB,QWU,E54000018,NHS Coventry and Warwickshire Integrated Care Board,443 227,405 789,20 812,16 626,February,2023
9,ICB,QXU,E54000052,NHS Surrey Heartlands Integrated Care Board,455 228,416 977,19 045,19 206,February,2023
9,ICB,QYG,E54000008,NHS Cheshire and Merseyside Integrated Care Board,1 204 245,1 086 713,64 022,53 510,February,2023
10,ICB,QE1,E54000048,NHS Lancashire and South Cumbria Integrated Care Board,864 585,785 850,41 479,37 256,January,2023
10,ICB,QF7,E54000061,NHS South Yorkshire Integrated Care Board,768 710,708 079,31 769,28 862,January,2023
10,ICB,QGH,E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,472 285,438 957,18 276,15 052,January,2023
10,ICB,QH8,E54000026,NHS Mid and South Essex Integrated Care Board,543 250,508 581,15 538,19 131,January,2023
10,ICB,QHG,E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",470 311,435 362,20 183,14 766,January,2023
10,ICB,QHL,E54000055,NHS Birmingham and Solihull Integrated Care Board,749 595,677 004,46 315,26 276,January,2023
10,ICB,QHM,E54000050,NHS North East and North Cumbria Integrated Care Board,1 663 319,1 533 241,70 509,59 569,January,2023
10,ICB,QJ2,E54000058,NHS Derby and Derbyshire Integrated Care Board,583 123,542 980,19 334,20 809,January,2023
10,ICB,QJG,E54000023,NHS Suffolk and North East Essex Integrated Care Board,520 004,486 330,17 051,16 623,January,2023
10,ICB,QJK,E54000037,NHS Devon Integrated Care Board,754 548,703 139,26 155,25 254,January,2023
10,ICB,QJM,E54000013,NHS Lincolnshire Integrated Care Board,438 275,411 739,14 788,11 748,January,2023
10,ICB,QK1,E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",620 230,578 239,23 391,18 600,January,2023
10,ICB,QKK,E54000030,NHS South East London Integrated Care Board,748 619,672 318,45 290,31 011,January,2023
10,ICB,QKS,E54000032,NHS Kent and Medway Integrated Care Board,945 208,856 834,42 971,45 403,January,2023
10,ICB,QM7,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,693 463,642 815,24 465,26 183,January,2023
10,ICB,QMF,E54000029,NHS North East London Integrated Care Board,952 119,845 321,62 951,43 847,January,2023
10,ICB,QMJ,E54000028,NHS North Central London Integrated Care Board,658 821,596 230,39 303,23 288,January,2023
10,ICB,QMM,E54000022,NHS Norfolk and Waveney Integrated Care Board,604 862,562 710,22 414,19 738,January,2023
10,ICB,QNC,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,520 189,472 855,23 790,23 544,January,2023
10,ICB,QNQ,E54000034,NHS Frimley Integrated Care Board,381 028,347 716,21 730,11 582,January,2023
10,ICB,QNX,E54000053,NHS Sussex Integrated Care Board,902 986,837 131,31 869,33 986,January,2023
10,ICB,QOC,E54000011,"NHS Shropshire, Telford and Wrekin Integrated Care Board",255 697,237 272,10 083,8 342,January,2023
10,ICB,QOP,E54000057,NHS Greater Manchester Integrated Care Board,1 388 019,1 239 906,84 288,63 825,January,2023
10,ICB,QOQ,E54000051,NHS Humber and North Yorkshire Integrated Care Board,917 001,857 633,29 565,29 803,January,2023
10,ICB,QOX,E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",512 128,481 911,15 158,15 059,January,2023
10,ICB,QPM,E54000059,NHS Northamptonshire Integrated Care Board,391 018,368 109,12 155,10 754,January,2023
10,ICB,QR1,E54000043,NHS Gloucestershire Integrated Care Board,370 840,345 900,12 655,12 285,January,2023
10,ICB,QRL,E54000042,NHS Hampshire and the Isle of Wight Integrated Care Board,932 346,860 251,42 183,29 912,January,2023
10,ICB,QRV,E54000027,NHS North West London Integrated Care Board,1 199 756,1 092 401,63 838,43 517,January,2023
10,ICB,QSL,E54000038,NHS Somerset Integrated Care Board,307 565,280 831,11 940,14 794,January,2023
10,ICB,QT1,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,616 430,571 174,24 894,20 362,January,2023
10,ICB,QT6,E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,358 291,330 585,12 679,15 027,January,2023
10,ICB,QU9,E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",895 831,830 268,35 210,30 353,January,2023
10,ICB,QUA,E54000062,NHS Black Country Integrated Care Board,609 685,548 380,36 650,24 655,January,2023
10,ICB,QUE,E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,510 099,475 004,16 623,18 472,January,2023
10,ICB,QUY,E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",488 865,449 205,22 096,17 564,January,2023
10,ICB,QVV,E54000041,NHS Dorset Integrated Care Board,422 443,395 873,13 982,12 588,January,2023
10,ICB,QWE,E54000031,NHS South West London Integrated Care Board,694 332,630 438,39 189,24 705,January,2023
10,ICB,QWO,E54000054,NHS West Yorkshire Integrated Care Board,1 431 488,1 334 352,52 144,44 992,January,2023
10,ICB,QWU,E54000018,NHS Coventry and Warwickshire Integrated Care Board,477 819,439 319,21 765,16 735,January,2023
10,ICB,QXU,E54000052,NHS Surrey Heartlands Integrated Care Board,491 358,451 888,20 327,19 143,January,2023
10,ICB,QYG,E54000008,NHS Cheshire and Merseyside Integrated Care Board,1 316 335,1 192 164,68 656,55 515,January,2023
11,ICB,QE1,E54000048,NHS Lancashire and South Cumbria Integrated Care Board,915 524,827 896,45 599,42 029,March,2023
11,ICB,QF7,E54000061,NHS South Yorkshire Integrated Care Board,818 266,734 097,35 771,48 398,March,2023
11,ICB,QGH,E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,502 070,465 906,19 451,16 713,March,2023
11,ICB,QH8,E54000026,NHS Mid and South Essex Integrated Care Board,587 830,538 112,17 488,32 230,March,2023
11,ICB,QHG,E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",508 718,459 808,22 365,26 545,March,2023
11,ICB,QHL,E54000055,NHS Birmingham and Solihull Integrated Care Board,794 260,704 315,53 036,36 909,March,2023
11,ICB,QHM,E54000050,NHS North East and North Cumbria Integrated Care Board,1 772 087,1 605 669,78 688,87 730,March,2023
11,ICB,QJ2,E54000058,NHS Derby and Derbyshire Integrated Care Board,614 968,562 022,21 016,31 930,March,2023
11,ICB,QJG,E54000023,NHS Suffolk and North East Essex Integrated Care Board,565 182,523 086,18 578,23 518,March,2023
11,ICB,QJK,E54000037,NHS Devon Integrated Care Board,816 361,748 569,28 740,39 052,March,2023
11,ICB,QJM,E54000013,NHS Lincolnshire Integrated Care Board,466 555,430 792,15 189,20 574,March,2023
11,ICB,QK1,E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",666 861,606 698,26 098,34 065,March,2023
11,ICB,QKK,E54000030,NHS South East London Integrated Care Board,780 785,697 973,50 701,32 111,March,2023
11,ICB,QKS,E54000032,NHS Kent and Medway Integrated Care Board,985 803,888 251,46 235,51 317,March,2023
11,ICB,QM7,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,740 878,677 290,27 028,36 560,March,2023
11,ICB,QMF,E54000029,NHS North East London Integrated Care Board,1 023 280,903 540,70 882,48 858,March,2023
11,ICB,QMJ,E54000028,NHS North Central London Integrated Care Board,706 475,635 098,44 804,26 573,March,2023
11,ICB,QMM,E54000022,NHS Norfolk and Waveney Integrated Care Board,654 656,595 724,24 743,34 189,March,2023
11,ICB,QNC,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,557 712,505 310,25 926,26 476,March,2023
11,ICB,QNQ,E54000034,NHS Frimley Integrated Care Board,408 356,373 577,22 147,12 632,March,2023
11,ICB,QNX,E54000053,NHS Sussex Integrated Care Board,972 784,890 917,35 279,46 588,March,2023
11,ICB,QOC,E54000011,"NHS Shropshire, Telford and Wrekin Integrated Care Board",265 824,243 606,11 147,11 071,March,2023
11,ICB,QOP,E54000057,NHS Greater Manchester Integrated Care Board,1 498 211,1 326 167,97 128,74 916,March,2023
11,ICB,QOQ,E54000051,NHS Humber and North Yorkshire Integrated Care Board,987 952,904 016,33 137,50 799,March,2023
11,ICB,QOX,E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",565 295,522 560,16 772,25 963,March,2023
11,ICB,QPM,E54000059,NHS Northamptonshire Integrated Care Board,417 902,386 360,13 366,18 176,March,2023
11,ICB,QR1,E54000043,NHS Gloucestershire Integrated Care Board,395 686,363 440,13 556,18 690,March,2023
11,ICB,QRL,E54000042,NHS Hampshire and the Isle of Wight Integrated Care Board,990 958,906 346,44 810,39 802,March,2023
11,ICB,QRV,E54000027,NHS North West London Integrated Care Board,1 340 368,1 201 262,72 441,66 665,March,2023
11,ICB,QSL,E54000038,NHS Somerset Integrated Care Board,281 958,255 013,12 492,14 453,March,2023
11,ICB,QT1,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,663 959,603 459,27 534,32 966,March,2023
11,ICB,QT6,E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,387 612,352 888,14 317,20 407,March,2023
11,ICB,QU9,E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",938 474,865 814,38 319,34 341,March,2023
11,ICB,QUA,E54000062,NHS Black Country Integrated Care Board,646 719,574 968,41 248,30 503,March,2023
11,ICB,QUE,E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,554 235,504 365,20 180,29 690,March,2023
11,ICB,QUY,E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",512 723,469 880,24 442,18 401,March,2023
11,ICB,QVV,E54000041,NHS Dorset Integrated Care Board,463 837,429 114,14 811,19 912,March,2023
11,ICB,QWE,E54000031,NHS South West London Integrated Care Board,752 562,681 865,44 005,26 692,March,2023
11,ICB,QWO,E54000054,NHS West Yorkshire Integrated Care Board,1 515 638,1 382 796,57 321,75 521,March,2023
11,ICB,QWU,E54000018,NHS Coventry and Warwickshire Integrated Care Board,497 848,455 823,23 511,18 514,March,2023
11,ICB,QXU,E54000052,NHS Surrey Heartlands Integrated Care Board,518 214,474 299,23 218,20 697,March,2023
11,ICB,QYG,E54000008,NHS Cheshire and Merseyside Integrated Care Board,1 363 560,1 223 484,75 482,64 594,March,2023
12,ICB,QE1,E54000048,NHS Lancashire and South Cumbria Integrated Care Board,788 389,712 249,38 097,38 043,May,2023
12,ICB,QF7,E54000061,NHS South Yorkshire Integrated Care Board,729 718,655 562,30 652,43 504,May,2023
12,ICB,QGH,E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,439 773,406 898,17 595,15 280,May,2023
12,ICB,QH8,E54000026,NHS Mid and South Essex Integrated Care Board,530 814,482 963,15 470,32 381,May,2023
12,ICB,QHG,E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",447 712,402 137,19 652,25 923,May,2023
12,ICB,QHL,E54000055,NHS Birmingham and Solihull Integrated Care Board,704 517,624 684,43 107,36 726,May,2023
12,ICB,QHM,E54000050,NHS North East and North Cumbria Integrated Care Board,1 554 811,1 405 208,67 251,82 352,May,2023
12,ICB,QJ2,E54000058,NHS Derby and Derbyshire Integrated Care Board,538 841,490 856,18 482,29 503,May,2023
12,ICB,QJG,E54000023,NHS Suffolk and North East Essex Integrated Care Board,489 910,451 520,14 974,23 416,May,2023
12,ICB,QJK,E54000037,NHS Devon Integrated Care Board,706 380,645 578,24 287,36 515,May,2023
12,ICB,QJM,E54000013,NHS Lincolnshire Integrated Care Board,413 566,378 668,13 973,20 925,May,2023
12,ICB,QK1,E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",601 196,542 581,23 737,34 878,May,2023
