source_file,Type,NHS_area_code,ONS_code,Name,Count_gp_appointments,Attended,Did_not_attend,Unknown,Month,Year
6,ICB,QRL,E54000042,NHS Hampshire and the Isle of Wight Integrated Care Board,894 958,806 251,37 503,51 204,June,2024
6,ICB,QRV,E54000027,NHS North West London Integrated Care Board,1 252 145,1 118 312,64 012,69 821,June,2024
6,ICB,QSL,E54000038,NHS Somerset Integrated Care Board,284 723,259 851,11 159,13 713,June,2024
6,ICB,QT1,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,596 802,538 208,23 491,35 103,June,2024
6,ICB,QT6,E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,346 291,314 207,11 459,20 625,June,2024
6,ICB,QU9,E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",822 771,750 935,33 442,38 394,June,2024
6,ICB,QUA,E54000062,NHS Black Country Integrated Care Board,600 885,535 472,31 195,34 218,June,2024
6,ICB,QUE,E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,513 538,465 694,16 890,30 954,June,2024
6,ICB,QUY,E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",480 163,440 155,21 748,18 260,June,2024
6,ICB,QVV,E54000041,NHS Dorset Integrated Care Board,411 060,374 625,12 867,23 568,June,2024
6,ICB,QWE,E54000031,NHS South West London Integrated Care Board,696 873,625 013,36 913,34 947,June,2024
6,ICB,QWO,E54000054,NHS West Yorkshire Integrated Care Board,1 358 919,1 230 381,49 776,78 762,June,2024
6,ICB,QWU,E54000018,NHS Coventry and Warwickshire Integrated Care Board,454 944,407 352,20 940,26 652,June,2024
6,ICB,QXU,E54000052,NHS Surrey Heartlands Integrated Care Board,517 670,451 395,17 779,48 496,June,2024
6,ICB,QYG,E54000008,NHS Cheshire and Merseyside Integrated Care Board,1 186 608,1 062 582,58 762,65 264,June,2024
7,ICB,QE1,E54000048,NHS Lancashire and South Cumbria Integrated Care Board,825 481,743 724,38 748,43 009,March,2024
7,ICB,QF7,E54000061,NHS South Yorkshire Integrated Care Board,773 442,693 552,30 753,49 137,March,2024
7,ICB,QGH,E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,454 962,418 086,16 509,20 367,March,2024
7,ICB,QH8,E54000026,NHS Mid and South Essex Integrated Care Board,562 492,511 384,16 554,34 554,March,2024
7,ICB,QHG,E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",475 867,426 114,19 948,29 805,March,2024
7,ICB,QHL,E54000055,NHS Birmingham and Solihull Integrated Care Board,734 579,648 947,46 167,39 465,March,2024
7,ICB,QHM,E54000050,NHS North East and North Cumbria Integrated Care Board,1 640 880,1 487 474,63 466,89 940,March,2024
7,ICB,QJ2,E54000058,NHS Derby and Derbyshire Integrated Care Board,568 779,517 142,18 092,33 545,March,2024
7,ICB,QJG,E54000023,NHS Suffolk and North East Essex Integrated Care Board,587 113,545 031,15 198,26 884,March,2024
7,ICB,QJK,E54000037,NHS Devon Integrated Care Board,742 990,674 929,23 260,44 801,March,2024
7,ICB,QJM,E54000013,NHS Lincolnshire Integrated Care Board,511 455,471 939,13 634,25 882,March,2024
7,ICB,QK1,E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",611 982,552 443,22 373,37 166,March,2024
7,ICB,QKK,E54000030,NHS South East London Integrated Care Board,743 824,652 773,43 085,47 966,March,2024
7,ICB,QKS,E54000032,NHS Kent and Medway Integrated Care Board,897 697,806 944,37 435,53 318,March,2024
7,ICB,QM7,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,694 388,630 106,24 416,39 866,March,2024
7,ICB,QMF,E54000029,NHS North East London Integrated Care Board,991 008,871 830,64 223,54 955,March,2024
7,ICB,QMJ,E54000028,NHS North Central London Integrated Care Board,672 272,600 904,38 819,32 549,March,2024
7,ICB,QMM,E54000022,NHS Norfolk and Waveney Integrated Care Board,606 104,547 649,20 576,37 879,March,2024
7,ICB,QNC,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,538 699,482 357,23 374,32 968,March,2024
7,ICB,QNQ,E54000034,NHS Frimley Integrated Care Board,383 704,345 164,18 852,19 688,March,2024
7,ICB,QNX,E54000053,NHS Sussex Integrated Care Board,909 998,824 315,30 627,55 056,March,2024
7,ICB,QOC,E54000011,"NHS Shropshire, Telford and Wrekin Integrated Care Board",247 769,223 647,9 489,14 633,March,2024
7,ICB,QOP,E54000057,NHS Greater Manchester Integrated Care Board,1 486 071,1 330 332,79 731,76 008,March,2024
7,ICB,QOQ,E54000051,NHS Humber and North Yorkshire Integrated Care Board,934 343,856 610,28 745,48 988,March,2024
7,ICB,QOX,E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",530 943,486 659,14 561,29 723,March,2024
7,ICB,QPM,E54000059,NHS Northamptonshire Integrated Care Board,387 538,355 430,11 895,20 213,March,2024
7,ICB,QR1,E54000043,NHS Gloucestershire Integrated Care Board,365 845,333 833,11 213,20 799,March,2024
7,ICB,QRL,E54000042,NHS Hampshire and the Isle of Wight Integrated Care Board,951 101,854 999,37 856,58 246,March,2024
7,ICB,QRV,E54000027,NHS North West London Integrated Care Board,1 286 740,1 144 878,65 814,76 048,March,2024
7,ICB,QSL,E54000038,NHS Somerset Integrated Care Board,325 316,296 743,12 219,16 354,March,2024
7,ICB,QT1,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,620 750,558 921,24 765,37 064,March,2024
7,ICB,QT6,E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,363 227,329 480,11 674,22 073,March,2024
7,ICB,QU9,E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",867 929,792 922,33 833,41 174,March,2024
7,ICB,QUA,E54000062,NHS Black Country Integrated Care Board,605 410,537 755,34 017,33 638,March,2024
7,ICB,QUE,E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,579 532,526 638,18 419,34 475,March,2024
7,ICB,QUY,E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",506 973,465 482,22 257,19 234,March,2024
7,ICB,QVV,E54000041,NHS Dorset Integrated Care Board,431 829,392 634,13 549,25 646,March,2024
7,ICB,QWE,E54000031,NHS South West London Integrated Care Board,719 732,643 466,36 656,39 610,March,2024
7,ICB,QWO,E54000054,NHS West Yorkshire Integrated Care Board,1 402 713,1 272 685,50 591,79 437,March,2024
7,ICB,QWU,E54000018,NHS Coventry and Warwickshire Integrated Care Board,462 038,414 874,21 433,25 731,March,2024
7,ICB,QXU,E54000052,NHS Surrey Heartlands Integrated Care Board,531 298,467 332,18 051,45 915,March,2024
7,ICB,QYG,E54000008,NHS Cheshire and Merseyside Integrated Care Board,1 266 049,1 134 466,62 947,68 636,March,2024
8,ICB,QE1,E54000048,NHS Lancashire and South Cumbria Integrated Care Board,835 801,755 534,38 987,41 280,May,2024
8,ICB,QF7,E54000061,NHS South Yorkshire Integrated Care Board,793 431,708 589,32 202,52 640,May,2024
8,ICB,QGH,E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,459 259,421 816,16 819,20 624,May,2024
8,ICB,QH8,E54000026,NHS Mid and South Essex Integrated Care Board,574 216,519 648,18 291,36 277,May,2024
8,ICB,QHG,E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",481 777,432 677,20 640,28 460,May,2024
8,ICB,QHL,E54000055,NHS Birmingham and Solihull Integrated Care Board,758 360,674 076,45 169,39 115,May,2024
8,ICB,QHM,E54000050,NHS North East and North Cumbria Integrated Care Board,1 670 732,1 517 314,66 186,87 232,May,2024
8,ICB,QJ2,E54000058,NHS Derby and Derbyshire Integrated Care Board,580 127,528 272,18 297,33 558,May,2024
8,ICB,QJG,E54000023,NHS Suffolk and North East Essex Integrated Care Board,597 497,552 870,15 999,28 628,May,2024
8,ICB,QJK,E54000037,NHS Devon Integrated Care Board,770 698,700 852,23 960,45 886,May,2024
8,ICB,QJM,E54000013,NHS Lincolnshire Integrated Care Board,526 975,484 567,14 813,27 595,May,2024
8,ICB,QK1,E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",640 165,576 708,24 092,39 365,May,2024
8,ICB,QKK,E54000030,NHS South East London Integrated Care Board,754 704,667 608,45 408,41 688,May,2024
8,ICB,QKS,E54000032,NHS Kent and Medway Integrated Care Board,915 237,819 255,37 816,58 166,May,2024
8,ICB,QM7,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,693 542,630 093,24 376,39 073,May,2024
8,ICB,QMF,E54000029,NHS North East London Integrated Care Board,1 023 876,905 650,64 179,54 047,May,2024
8,ICB,QMJ,E54000028,NHS North Central London Integrated Care Board,687 516,617 254,36 945,33 317,May,2024
8,ICB,QMM,E54000022,NHS Norfolk and Waveney Integrated Care Board,612 601,553 329,21 164,38 108,May,2024
8,ICB,QNC,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,536 241,480 566,22 645,33 030,May,2024
8,ICB,QNQ,E54000034,NHS Frimley Integrated Care Board,387 817,349 489,18 940,19 388,May,2024
8,ICB,QNX,E54000053,NHS Sussex Integrated Care Board,946 197,855 463,31 400,59 334,May,2024
8,ICB,QOC,E54000011,"NHS Shropshire, Telford and Wrekin Integrated Care Board",254 425,231 884,9 547,12 994,May,2024
8,ICB,QOP,E54000057,NHS Greater Manchester Integrated Care Board,1 503 906,1 350 671,78 904,74 331,May,2024
8,ICB,QOQ,E54000051,NHS Humber and North Yorkshire Integrated Care Board,969 300,887 563,29 589,52 148,May,2024
8,ICB,QOX,E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",538 448,496 032,16 072,26 344,May,2024
8,ICB,QPM,E54000059,NHS Northamptonshire Integrated Care Board,401 394,369 789,12 341,19 264,May,2024
8,ICB,QR1,E54000043,NHS Gloucestershire Integrated Care Board,380 397,348 262,12 002,20 133,May,2024
8,ICB,QRL,E54000042,NHS Hampshire and the Isle of Wight Integrated Care Board,951 980,857 285,40 288,54 407,May,2024
8,ICB,QRV,E54000027,NHS North West London Integrated Care Board,1 328 856,1 181 212,68 638,79 006,May,2024
8,ICB,QSL,E54000038,NHS Somerset Integrated Care Board,312 065,282 974,11 967,17 124,May,2024
8,ICB,QT1,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,635 644,574 515,25 222,35 907,May,2024
8,ICB,QT6,E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,371 465,336 769,12 622,22 074,May,2024
8,ICB,QU9,E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",883 468,806 374,36 134,40 960,May,2024
8,ICB,QUA,E54000062,NHS Black Country Integrated Care Board,626 229,557 623,32 896,35 710,May,2024
8,ICB,QUE,E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,547 804,498 584,18 501,30 719,May,2024
8,ICB,QUY,E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",509 268,465 514,23 146,20 608,May,2024
8,ICB,QVV,E54000041,NHS Dorset Integrated Care Board,438 911,400 414,14 060,24 437,May,2024
8,ICB,QWE,E54000031,NHS South West London Integrated Care Board,735 609,659 525,39 158,36 926,May,2024
8,ICB,QWO,E54000054,NHS West Yorkshire Integrated Care Board,1 456 258,1 321 169,53 071,82 018,May,2024
8,ICB,QWU,E54000018,NHS Coventry and Warwickshire Integrated Care Board,480 312,430 652,22 277,27 383,May,2024
8,ICB,QXU,E54000052,NHS Surrey Heartlands Integrated Care Board,544 099,477 002,19 087,48 010,May,2024
8,ICB,QYG,E54000008,NHS Cheshire and Merseyside Integrated Care Board,1 278 054,1 147 643,62 703,67 708,May,2024
9,ICB,QE1,E54000048,NHS Lancashire and South Cumbria Integrated Care Board,878 561,781 769,43 870,52 922,November,2024
9,ICB,QF7,E54000061,NHS South Yorkshire Integrated Care Board,818 284,728 231,33 297,56 756,November,2024
9,ICB,QGH,E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,473 645,429 429,20 321,23 895,November,2024
9,ICB,QH8,E54000026,NHS Mid and South Essex Integrated Care Board,585 262,526 510,19 352,39 400,November,2024
9,ICB,QHG,E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",535 633,481 672,22 272,31 689,November,2024
9,ICB,QHL,E54000055,NHS Birmingham and Solihull Integrated Care Board,786 113,693 845,48 641,43 627,November,2024
9,ICB,QHM,E54000050,NHS North East and North Cumbria Integrated Care Board,1 739 715,1 564 581,74 703,100 431,November,2024
9,ICB,QJ2,E54000058,NHS Derby and Derbyshire Integrated Care Board,599 908,541 418,20 566,37 924,November,2024
9,ICB,QJG,E54000023,NHS Suffolk and North East Essex Integrated Care Board,567 694,518 581,18 337,30 776,November,2024
9,ICB,QJK,E54000037,NHS Devon Integrated Care Board,810 551,739 319,25 359,45 873,November,2024
9,ICB,QJM,E54000013,NHS Lincolnshire Integrated Care Board,486 110,439 362,16 500,30 248,November,2024
9,ICB,QK1,E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",671 394,601 207,25 162,45 025,November,2024
9,ICB,QKK,E54000030,NHS South East London Integrated Care Board,790 111,687 123,50 897,52 091,November,2024
9,ICB,QKS,E54000032,NHS Kent and Medway Integrated Care Board,945 819,828 503,43 905,73 411,November,2024
9,ICB,QM7,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,730 293,656 443,27 479,46 371,November,2024
9,ICB,QMF,E54000029,NHS North East London Integrated Care Board,1 055 336,923 570,74 090,57 676,November,2024
9,ICB,QMJ,E54000028,NHS North Central London Integrated Care Board,720 098,641 232,41 479,37 387,November,2024
9,ICB,QMM,E54000022,NHS Norfolk and Waveney Integrated Care Board,650 930,585 606,22 140,43 184,November,2024
9,ICB,QNC,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,564 665,503 555,25 530,35 580,November,2024
9,ICB,QNQ,E54000034,NHS Frimley Integrated Care Board,397 592,354 451,22 516,20 625,November,2024
9,ICB,QNX,E54000053,NHS Sussex Integrated Care Board,1 001 369,902 316,36 264,62 789,November,2024
9,ICB,QOC,E54000011,"NHS Shropshire, Telford and Wrekin Integrated Care Board",261 699,236 950,10 966,13 783,November,2024
9,ICB,QOP,E54000057,NHS Greater Manchester Integrated Care Board,1 451 034,1 279 279,86 624,85 131,November,2024
9,ICB,QOQ,E54000051,NHS Humber and North Yorkshire Integrated Care Board,989 636,903 707,30 728,55 201,November,2024
9,ICB,QOX,E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",570 678,520 337,17 797,32 544,November,2024
9,ICB,QPM,E54000059,NHS Northamptonshire Integrated Care Board,429 742,388 564,14 813,26 365,November,2024
9,ICB,QR1,E54000043,NHS Gloucestershire Integrated Care Board,407 455,371 342,13 576,22 537,November,2024
9,ICB,QRL,E54000042,NHS Hampshire and the Isle of Wight Integrated Care Board,1 002 926,888 581,48 266,66 079,November,2024
9,ICB,QRV,E54000027,NHS North West London Integrated Care Board,1 361 705,1 204 508,72 604,84 593,November,2024
9,ICB,QSL,E54000038,NHS Somerset Integrated Care Board,310 571,277 675,14 841,18 055,November,2024
9,ICB,QT1,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,668 932,600 626,27 440,40 866,November,2024
9,ICB,QT6,E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,398 027,355 050,13 612,29 365,November,2024
9,ICB,QU9,E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",927 629,836 199,40 097,51 333,November,2024
9,ICB,QUA,E54000062,NHS Black Country Integrated Care Board,685 716,606 295,36 974,42 447,November,2024
9,ICB,QUE,E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,551 209,495 810,19 810,35 589,November,2024
9,ICB,QUY,E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",515 865,459 097,26 534,30 234,November,2024
9,ICB,QVV,E54000041,NHS Dorset Integrated Care Board,479 356,435 263,15 426,28 667,November,2024
9,ICB,QWE,E54000031,NHS South West London Integrated Care Board,743 751,662 729,41 371,39 651,November,2024
9,ICB,QWO,E54000054,NHS West Yorkshire Integrated Care Board,1 500 132,1 353 995,57 001,89 136,November,2024
9,ICB,QWU,E54000018,NHS Coventry and Warwickshire Integrated Care Board,501 407,445 023,24 753,31 631,November,2024
9,ICB,QXU,E54000052,NHS Surrey Heartlands Integrated Care Board,561 313,485 918,21 038,54 357,November,2024
9,ICB,QYG,E54000008,NHS Cheshire and Merseyside Integrated Care Board,1 320 126,1 173 007,68 647,78 472,November,2024
10,ICB,QE1,E54000048,NHS Lancashire and South Cumbria Integrated Care Board,1 099 330,950 278,67 368,81 684,October,2024
10,ICB,QF7,E54000061,NHS South Yorkshire Integrated Care Board,1 042 184,915 754,47 987,78 443,October,2024
10,ICB,QGH,E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,601 593,534 712,29 193,37 688,October,2024
10,ICB,QH8,E54000026,NHS Mid and South Essex Integrated Care Board,723 558,645 502,25 044,53 012,October,2024
10,ICB,QHG,E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",638 177,567 036,29 597,41 544,October,2024
10,ICB,QHL,E54000055,NHS Birmingham and Solihull Integrated Care Board,919 840,804 222,60 399,55 219,October,2024
10,ICB,QHM,E54000050,NHS North East and North Cumbria Integrated Care Board,2 156 208,1 928 087,98 435,129 686,October,2024
10,ICB,QJ2,E54000058,NHS Derby and Derbyshire Integrated Care Board,773 189,685 211,31 423,56 555,October,2024
10,ICB,QJG,E54000023,NHS Suffolk and North East Essex Integrated Care Board,735 518,664 921,27 985,42 612,October,2024
10,ICB,QJK,E54000037,NHS Devon Integrated Care Board,1 015 830,907 957,35 444,72 429,October,2024
10,ICB,QJM,E54000013,NHS Lincolnshire Integrated Care Board,604 071,543 035,19 473,41 563,October,2024
10,ICB,QK1,E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",802 246,713 887,36 177,52 182,October,2024
10,ICB,QKK,E54000030,NHS South East London Integrated Care Board,931 440,804 362,64 997,62 081,October,2024
10,ICB,QKS,E54000032,NHS Kent and Medway Integrated Care Board,1 161 540,1 000 755,67 109,93 676,October,2024
10,ICB,QM7,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,903 875,795 239,42 573,66 063,October,2024
10,ICB,QMF,E54000029,NHS North East London Integrated Care Board,1 217 647,1 061 039,89 800,66 808,October,2024
10,ICB,QMJ,E54000028,NHS North Central London Integrated Care Board,839 737,745 411,51 241,43 085,October,2024
10,ICB,QMM,E54000022,NHS Norfolk and Waveney Integrated Care Board,781 469,700 687,28 048,52 734,October,2024
10,ICB,QNC,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,706 063,617 644,41 861,46 558,October,2024
10,ICB,QNQ,E54000034,NHS Frimley Integrated Care Board,481 170,415 661,39 945,25 564,October,2024
10,ICB,QNX,E54000053,NHS Sussex Integrated Care Board,1 233 204,1 093 492,49 328,90 384,October,2024
10,ICB,QOC,E54000011,"NHS Shropshire, Telford and Wrekin Integrated Care Board",324 820,287 825,15 547,21 448,October,2024
10,ICB,QOP,E54000057,NHS Greater Manchester Integrated Care Board,1 792 767,1 565 117,119 399,108 251,October,2024
10,ICB,QOQ,E54000051,NHS Humber and North Yorkshire Integrated Care Board,1 237 154,1 106 138,47 064,83 952,October,2024
10,ICB,QOX,E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",706 376,642 883,24 256,39 237,October,2024
10,ICB,QPM,E54000059,NHS Northamptonshire Integrated Care Board,529 824,478 135,20 579,31 110,October,2024
10,ICB,QR1,E54000043,NHS Gloucestershire Integrated Care Board,483 747,433 646,19 414,30 687,October,2024
10,ICB,QRL,E54000042,NHS Hampshire and the Isle of Wight Integrated Care Board,1 222 582,1 051 389,71 119,100 074,October,2024
10,ICB,QRV,E54000027,NHS North West London Integrated Care Board,1 581 699,1 395 037,90 297,96 365,October,2024
10,ICB,QSL,E54000038,NHS Somerset Integrated Care Board,413 505,357 309,29 129,27 067,October,2024
10,ICB,QT1,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,827 495,738 415,36 781,52 299,October,2024
10,ICB,QT6,E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,483 590,431 532,17 002,35 056,October,2024
10,ICB,QU9,E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",1 115 932,979 136,67 001,69 795,October,2024
10,ICB,QUA,E54000062,NHS Black Country Integrated Care Board,833 554,732 046,46 213,55 295,October,2024
10,ICB,QUE,E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,688 796,612 001,27 755,49 040,October,2024
10,ICB,QUY,E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",605 083,518 713,42 276,44 094,October,2024
10,ICB,QVV,E54000041,NHS Dorset Integrated Care Board,608 538,534 403,22 871,51 264,October,2024
10,ICB,QWE,E54000031,NHS South West London Integrated Care Board,868 953,767 035,51 914,50 004,October,2024
10,ICB,QWO,E54000054,NHS West Yorkshire Integrated Care Board,1 800 915,1 613 749,72 256,114 910,October,2024
10,ICB,QWU,E54000018,NHS Coventry and Warwickshire Integrated Care Board,619 058,535 271,38 917,44 870,October,2024
10,ICB,QXU,E54000052,NHS Surrey Heartlands Integrated Care Board,702 760,591 539,31 017,80 204,October,2024
10,ICB,QYG,E54000008,NHS Cheshire and Merseyside Integrated Care Board,1 649 133,1 440 892,103 507,104 734,October,2024
11,ICB,QE1,E54000048,NHS Lancashire and South Cumbria Integrated Care Board,839 485,754 589,41 067,43 829,September,2024
11,ICB,QF7,E54000061,NHS South Yorkshire Integrated Care Board,782 012,699 268,30 076,52 668,September,2024
11,ICB,QGH,E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,445 070,407 130,16 786,21 154,September,2024
11,ICB,QH8,E54000026,NHS Mid and South Essex Integrated Care Board,558 841,507 688,16 975,34 178,September,2024
11,ICB,QHG,E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",495 944,444 670,20 115,31 159,September,2024
11,ICB,QHL,E54000055,NHS Birmingham and Solihull Integrated Care Board,757 279,670 643,44 666,41 970,September,2024
11,ICB,QHM,E54000050,NHS North East and North Cumbria Integrated Care Board,1 653 640,1 497 816,64 798,91 026,September,2024
11,ICB,QJ2,E54000058,NHS Derby and Derbyshire Integrated Care Board,570 726,517 323,17 907,35 496,September,2024
11,ICB,QJG,E54000023,NHS Suffolk and North East Essex Integrated Care Board,538 003,494 528,15 795,27 680,September,2024
11,ICB,QJK,E54000037,NHS Devon Integrated Care Board,753 895,688 247,22 304,43 344,September,2024
11,ICB,QJM,E54000013,NHS Lincolnshire Integrated Care Board,452 886,411 532,13 834,27 520,September,2024
11,ICB,QK1,E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",647 763,581 727,24 973,41 063,September,2024
11,ICB,QKK,E54000030,NHS South East London Integrated Care Board,747 036,654 901,45 477,46 658,September,2024
11,ICB,QKS,E54000032,NHS Kent and Medway Integrated Care Board,903 297,802 719,39 149,61 429,September,2024
11,ICB,QM7,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,685 875,618 165,24 508,43 202,September,2024
11,ICB,QMF,E54000029,NHS North East London Integrated Care Board,1 027 122,904 849,65 361,56 912,September,2024
11,ICB,QMJ,E54000028,NHS North Central London Integrated Care Board,697 548,623 564,36 688,37 296,September,2024
11,ICB,QMM,E54000022,NHS Norfolk and Waveney Integrated Care Board,601 807,544 557,19 533,37 717,September,2024
11,ICB,QNC,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,537 554,483 026,22 728,31 800,September,2024
11,ICB,QNQ,E54000034,NHS Frimley Integrated Care Board,383 844,345 989,18 899,18 956,September,2024
11,ICB,QNX,E54000053,NHS Sussex Integrated Care Board,933 915,847 590,31 210,55 115,September,2024
11,ICB,QOC,E54000011,"NHS Shropshire, Telford and Wrekin Integrated Care Board",252 224,228 826,10 226,13 172,September,2024
11,ICB,QOP,E54000057,NHS Greater Manchester Integrated Care Board,1 398 340,1 241 986,79 735,76 619,September,2024
11,ICB,QOQ,E54000051,NHS Humber and North Yorkshire Integrated Care Board,950 733,868 791,28 571,53 371,September,2024
11,ICB,QOX,E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",531 477,486 705,15 479,29 293,September,2024
11,ICB,QPM,E54000059,NHS Northamptonshire Integrated Care Board,405 572,371 473,12 933,21 166,September,2024
11,ICB,QR1,E54000043,NHS Gloucestershire Integrated Care Board,373 917,340 883,11 515,21 519,September,2024
11,ICB,QRL,E54000042,NHS Hampshire and the Isle of Wight Integrated Care Board,950 004,852 898,41 722,55 384,September,2024
11,ICB,QRV,E54000027,NHS North West London Integrated Care Board,1 319 689,1 174 163,67 220,78 306,September,2024
11,ICB,QSL,E54000038,NHS Somerset Integrated Care Board,274 726,248 853,11 887,13 986,September,2024
11,ICB,QT1,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,641 152,576 616,25 084,39 452,September,2024
11,ICB,QT6,E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,365 701,329 608,12 343,23 750,September,2024
11,ICB,QU9,E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",867 832,784 511,36 093,47 228,September,2024
11,ICB,QUA,E54000062,NHS Black Country Integrated Care Board,645 180,572 284,32 425,40 471,September,2024
11,ICB,QUE,E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,527 122,476 366,17 235,33 521,September,2024
11,ICB,QUY,E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",483 245,433 457,23 111,26 677,September,2024
11,ICB,QVV,E54000041,NHS Dorset Integrated Care Board,433 304,394 503,13 335,25 466,September,2024
11,ICB,QWE,E54000031,NHS South West London Integrated Care Board,720 041,644 882,38 944,36 215,September,2024
11,ICB,QWO,E54000054,NHS West Yorkshire Integrated Care Board,1 442 912,1 309 514,52 592,80 806,September,2024
11,ICB,QWU,E54000018,NHS Coventry and Warwickshire Integrated Care Board,478 083,424 216,23 333,30 534,September,2024
11,ICB,QXU,E54000052,NHS Surrey Heartlands Integrated Care Board,538 864,467 793,19 984,51 087,September,2024
11,ICB,QYG,E54000008,NHS Cheshire and Merseyside Integrated Care Board,1 253 935,1 125 807,63 134,64 994,September,2024
