source_file,Type,NHS_area_code,ONS_code,Name,Count_gp_appointments,Attended,Did_not_attend,Unknown,Month
3,Sub ICB Location,D2P2L,E38000259,NHS Black Country ICB - D2P2L,583 729,521 174,34 229,28 326,July
3,Sub ICB Location,D4U1Y,E38000252,NHS Frimley ICB - D4U1Y,354 871,320 994,17 439,16 438,July
3,Sub ICB Location,D9Y0V,E38000253,NHS Hampshire and Isle Of Wight ICB - D9Y0V,789 820,723 092,32 987,33 741,July
3,Sub ICB Location,M1J4Y,E38000249,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",451 847,403 772,20 207,27 868,July
3,Sub ICB Location,M2L0M,E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",232 678,213 864,8 829,9 985,July
3,Sub ICB Location,W2U3Z,E38000256,NHS North West London ICB - W2U3Z,1 206 000,1 074 408,64 508,67 084,July
3,Sub ICB Location,X2C4Y,E38000254,NHS West Yorkshire ICB - X2C4Y,257 789,235 708,8 468,13 613,July
4,National,ENG,ENG,England,29 389 537,26 586 809,1 309 683,1 493 045,June
4,Region,Y56,E40000003,London,4 382 587,3 913 072,252 891,216 624,June
4,Region,Y58,E40000006,South West,3 191 913,2 911 022,114 687,166 204,June
4,Region,Y59,E40000005,South East,4 490 735,4 093 113,188 593,209 029,June
4,Region,Y60,E40000011,Midlands,5 718 478,5 177 019,253 483,287 976,June
4,Region,Y61,E40000007,East of England,3 391 387,3 078 889,121 246,191 252,June
4,Region,Y62,E40000010,North West,3 447 333,3 091 449,190 466,165 418,June
4,Region,Y63,E40000012,North East and Yorkshire,4 767 104,4 322 245,188 317,256 542,June
4,ICB,QE1,E54000048,NHS Lancashire and South Cumbria Integrated Care Board,825 303,746 043,40 237,39 023,June
4,ICB,QF7,E54000061,NHS South Yorkshire Integrated Care Board,767 705,691 645,32 321,43 739,June
4,ICB,QGH,E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,460 441,425 382,18 103,16 956,June
4,ICB,QH8,E54000026,NHS Mid and South Essex Integrated Care Board,567 921,513 785,16 766,37 370,June
4,ICB,QHG,E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",481 541,432 585,21 200,27 756,June
4,ICB,QHL,E54000055,NHS Birmingham and Solihull Integrated Care Board,750 569,664 099,46 839,39 631,June
4,ICB,QHM,E54000050,NHS North East and North Cumbria Integrated Care Board,1 647 692,1 487 494,73 389,86 809,June
4,ICB,QJ2,E54000058,NHS Derby and Derbyshire Integrated Care Board,568 802,517 661,19 229,31 912,June
4,ICB,QJG,E54000023,NHS Suffolk and North East Essex Integrated Care Board,524 434,482 650,16 010,25 774,June
4,ICB,QJK,E54000037,NHS Devon Integrated Care Board,742 423,679 448,24 048,38 927,June
4,ICB,QJM,E54000013,NHS Lincolnshire Integrated Care Board,437 027,400 703,14 473,21 851,June
4,ICB,QK1,E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",637 004,574 682,24 867,37 455,June
4,ICB,QKK,E54000030,NHS South East London Integrated Care Board,744 759,665 948,44 906,33 905,June
4,ICB,QKS,E54000032,NHS Kent and Medway Integrated Care Board,912 263,823 907,41 092,47 264,June
4,ICB,QM7,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,683 778,622 287,25 471,36 020,June
4,ICB,QMF,E54000029,NHS North East London Integrated Care Board,985 973,868 873,63 520,53 580,June
4,ICB,QMJ,E54000028,NHS North Central London Integrated Care Board,669 071,601 258,40 060,27 753,June
4,ICB,QMM,E54000022,NHS Norfolk and Waveney Integrated Care Board,603 484,547 277,22 531,33 676,June
4,ICB,QNC,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,523 955,472 623,23 599,27 733,June
4,ICB,QNQ,E54000034,NHS Frimley Integrated Care Board,379 026,341 414,19 178,18 434,June
4,ICB,QNX,E54000053,NHS Sussex Integrated Care Board,903 737,824 165,32 107,47 465,June
4,ICB,QOC,E54000011,"NHS Shropshire, Telford and Wrekin Integrated Care Board",244 819,225 480,9 649,9 690,June
4,ICB,QOP,E54000057,NHS Greater Manchester Integrated Care Board,1 360 291,1 208 656,83 445,68 190,June
4,ICB,QOQ,E54000051,NHS Humber and North Yorkshire Integrated Care Board,933 984,854 917,30 416,48 651,June
4,ICB,QOX,E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",527 664,481 139,16 262,30 263,June
4,ICB,QPM,E54000059,NHS Northamptonshire Integrated Care Board,385 469,354 256,12 528,18 685,June
4,ICB,QR1,E54000043,NHS Gloucestershire Integrated Care Board,371 040,338 111,12 332,20 597,June
4,ICB,QRL,E54000042,NHS Hampshire and the Isle of Wight Integrated Care Board,923 429,844 158,40 316,38 955,June
4,ICB,QRV,E54000027,NHS North West London Integrated Care Board,1 277 371,1 139 841,67 008,70 522,June
4,ICB,QSL,E54000038,NHS Somerset Integrated Care Board,300 842,271 246,12 379,17 217,June
4,ICB,QT1,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,624 077,561 236,26 613,36 228,June
4,ICB,QT6,E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,350 067,317 423,13 611,19 033,June
4,ICB,QU9,E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",881 748,813 313,36 246,32 189,June
4,ICB,QUA,E54000062,NHS Black Country Integrated Care Board,609 044,544 227,35 241,29 576,June
4,ICB,QUE,E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,530 229,480 305,19 268,30 656,June
4,ICB,QUY,E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",476 678,436 519,22 349,17 810,June
4,ICB,QVV,E54000041,NHS Dorset Integrated Care Board,423 199,387 136,13 706,22 357,June
4,ICB,QWE,E54000031,NHS South West London Integrated Care Board,705 413,637 152,37 397,30 864,June
4,ICB,QWO,E54000054,NHS West Yorkshire Integrated Care Board,1 417 723,1 288 189,52 191,77 343,June
4,ICB,QWU,E54000018,NHS Coventry and Warwickshire Integrated Care Board,477 271,436 670,22 342,18 259,June
4,ICB,QXU,E54000052,NHS Surrey Heartlands Integrated Care Board,490 532,446 156,19 654,24 722,June
4,ICB,QYG,E54000008,NHS Cheshire and Merseyside Integrated Care Board,1 261 739,1 136 750,66 784,58 205,June
4,Sub ICB Location,00L,E38000130,NHS North East and North Cumbria ICB - 00L,185 685,170 782,6 631,8 272,June
4,Sub ICB Location,00N,E38000163,NHS North East and North Cumbria ICB - 00N,66 246,59 934,2 826,3 486,June
4,Sub ICB Location,00P,E38000176,NHS North East and North Cumbria ICB - 00P,131 068,118 491,7 078,5 499,June
4,Sub ICB Location,00Q,E38000014,NHS Lancashire and South Cumbria ICB - 00Q,71 746,63 808,3 971,3 967,June
4,Sub ICB Location,00R,E38000015,NHS Lancashire and South Cumbria ICB - 00R,92 756,84 195,5 592,2 969,June
4,Sub ICB Location,00T,E38000016,NHS Greater Manchester ICB - 00T,153 889,136 547,10 248,7 094,June
4,Sub ICB Location,00V,E38000024,NHS Greater Manchester ICB - 00V,83 761,74 410,4 387,4 964,June
4,Sub ICB Location,00X,E38000034,NHS Lancashire and South Cumbria ICB - 00X,81 103,73 680,3 623,3 800,June
4,Sub ICB Location,00Y,E38000135,NHS Greater Manchester ICB - 00Y,108 909,98 342,5 884,4 683,June
4,Sub ICB Location,01A,E38000050,NHS Lancashire and South Cumbria ICB - 01A,166 729,148 857,8 952,8 920,June
4,Sub ICB Location,01D,E38000080,NHS Greater Manchester ICB - 01D,98 765,88 407,6 223,4 135,June
4,Sub ICB Location,01E,E38000227,NHS Lancashire and South Cumbria ICB - 01E,98 263,87 979,4 814,5 470,June
4,Sub ICB Location,01F,E38000068,NHS Cheshire and Merseyside ICB - 01F,56 156,49 774,3 411,2 971,June
4,Sub ICB Location,01G,E38000143,NHS Greater Manchester ICB - 01G,141 193,123 686,9 370,8 137,June
4,Sub ICB Location,01H,E38000215,NHS North East and North Cumbria ICB - 01H,190 187,172 050,7 743,10 394,June
4,Sub ICB Location,01J,E38000091,NHS Cheshire and Merseyside ICB - 01J,75 305,67 637,4 950,2 718,June
4,Sub ICB Location,01K,E38000228,NHS Lancashire and South Cumbria ICB - 01K,163 390,150 989,7 067,5 334,June
4,Sub ICB Location,01T,E38000161,NHS Cheshire and Merseyside ICB - 01T,55 837,51 085,2 320,2 432,June
4,Sub ICB Location,01V,E38000170,NHS Cheshire and Merseyside ICB - 01V,65 116,59 392,2 094,3 630,June
4,Sub ICB Location,01W,E38000174,NHS Greater Manchester ICB - 01W,156 779,143 784,7 779,5 216,June
4,Sub ICB Location,01X,E38000172,NHS Cheshire and Merseyside ICB - 01X,85 579,74 688,4 411,6 480,June
4,Sub ICB Location,01Y,E38000263,NHS Greater Manchester ICB - 01Y,97 583,85 558,6 468,5 557,June
4,Sub ICB Location,02A,E38000187,NHS Greater Manchester ICB - 02A,85 677,76 216,4 901,4 560,June
4,Sub ICB Location,02E,E38000194,NHS Cheshire and Merseyside ICB - 02E,100 436,92 677,3 479,4 280,June
4,Sub ICB Location,02G,E38000200,NHS Lancashire and South Cumbria ICB - 02G,54 096,48 525,2 165,3 406,June
4,Sub ICB Location,02H,E38000205,NHS Greater Manchester ICB - 02H,142 073,126 886,7 860,7 327,June
4,Sub ICB Location,02M,E38000226,NHS Lancashire and South Cumbria ICB - 02M,97 220,88 010,4 053,5 157,June
4,Sub ICB Location,02P,E38000006,NHS South Yorkshire ICB - 02P,135 611,123 283,4 992,7 336,June
4,Sub ICB Location,02Q,E38000008,NHS Nottingham and Nottinghamshire ICB - 02Q,71 589,65 665,2 579,3 345,June
4,Sub ICB Location,02T,E38000025,NHS West Yorkshire ICB - 02T,116 778,107 115,4 345,5 318,June
4,Sub ICB Location,02X,E38000044,NHS South Yorkshire ICB - 02X,165 911,149 326,7 574,9 011,June
4,Sub ICB Location,02Y,E38000052,NHS Humber and North Yorkshire ICB - 02Y,154 519,142 584,5 043,6 892,June
4,Sub ICB Location,03F,E38000085,NHS Humber and North Yorkshire ICB - 03F,129 657,115 015,6 415,8 227,June
4,Sub ICB Location,03H,E38000119,NHS Humber and North Yorkshire ICB - 03H,115 879,105 893,3 317,6 669,June
4,Sub ICB Location,03K,E38000122,NHS Humber and North Yorkshire ICB - 03K,100 802,90 862,3 085,6 855,June
4,Sub ICB Location,03L,E38000141,NHS South Yorkshire ICB - 03L,155 766,139 403,6 971,9 392,June
4,Sub ICB Location,03N,E38000146,NHS South Yorkshire ICB - 03N,310 417,279 633,12 784,18 000,June
4,Sub ICB Location,03Q,E38000188,NHS Humber and North Yorkshire ICB - 03Q,175 780,163 289,5 125,7 366,June
4,Sub ICB Location,03R,E38000190,NHS West Yorkshire ICB - 03R,219 887,200 643,7 460,11 784,June
4,Sub ICB Location,03W,E38000051,"NHS Leicester, Leicestershire and Rutland ICB - 03W",197 384,180 194,6 621,10 569,June
4,Sub ICB Location,04C,E38000097,"NHS Leicester, Leicestershire and Rutland ICB - 04C",221 764,196 144,10 396,15 224,June
4,Sub ICB Location,04V,E38000201,"NHS Leicester, Leicestershire and Rutland ICB - 04V",217 856,198 344,7 850,11 662,June
4,Sub ICB Location,04Y,E38000028,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,66 531,60 137,2 870,3 524,June
4,Sub ICB Location,05D,E38000053,NHS Staffordshire and Stoke-on-Trent ICB - 05D,69 192,61 534,2 982,4 676,June
4,Sub ICB Location,05G,E38000126,NHS Staffordshire and Stoke-on-Trent ICB - 05G,101 538,91 801,3 616,6 121,June
4,Sub ICB Location,05Q,E38000153,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,96 460,89 408,4 188,2 864,June
4,Sub ICB Location,05V,E38000173,NHS Staffordshire and Stoke-on-Trent ICB - 05V,67 957,62 055,3 326,2 576,June
4,Sub ICB Location,05W,E38000175,NHS Staffordshire and Stoke-on-Trent ICB - 05W,122 277,107 688,6 617,7 972,June
4,Sub ICB Location,06H,E38000260,NHS Cambridgeshire and Peterborough ICB - 06H,530 229,480 305,19 268,30 656,June
4,Sub ICB Location,06K,E38000049,NHS Hertfordshire and West Essex ICB - 06K,270 013,244 608,8 776,16 629,June
4,Sub ICB Location,06L,E38000086,NHS Suffolk and North East Essex ICB - 06L,202 262,186 260,5 410,10 592,June
4,Sub ICB Location,06N,E38000079,NHS Hertfordshire and West Essex ICB - 06N,274 001,248 349,11 703,13 949,June
4,Sub ICB Location,06Q,E38000106,NHS Mid and South Essex ICB - 06Q,176 319,161 065,5 300,9 954,June
4,Sub ICB Location,06T,E38000117,NHS Suffolk and North East Essex ICB - 06T,183 924,167 334,7 054,9 536,June
4,Sub ICB Location,07G,E38000185,NHS Mid and South Essex ICB - 07G,92 852,80 613,2 839,9 400,June
4,Sub ICB Location,07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,139 764,129 330,4 992,5 442,June
4,Sub ICB Location,07K,E38000204,NHS Suffolk and North East Essex ICB - 07K,138 248,129 056,3 546,5 646,June
4,Sub ICB Location,09D,E38000021,NHS Sussex ICB - 09D,139 333,125 451,5 830,8 052,June
4,Sub ICB Location,10Q,E38000136,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",375 343,346 736,15 774,12 833,June
4,Sub ICB Location,10R,E38000137,NHS Hampshire and Isle Of Wight ICB - 10R,91 528,84 028,4 072,3 428,June
4,Sub ICB Location,11J,E38000045,NHS Dorset ICB - 11J,423 199,387 136,13 706,22 357,June
4,Sub ICB Location,11M,E38000062,NHS Gloucestershire ICB - 11M,371 040,338 111,12 332,20 597,June
4,Sub ICB Location,11N,E38000089,NHS Cornwall and The Isles Of Scilly ICB - 11N,350 067,317 423,13 611,19 033,June
4,Sub ICB Location,11X,E38000150,NHS Somerset ICB - 11X,300 842,271 246,12 379,17 217,June
4,Sub ICB Location,12F,E38000208,NHS Cheshire and Merseyside ICB - 12F,199 310,178 522,11 176,9 612,June
4,Sub ICB Location,13T,E38000212,NHS North East and North Cumbria ICB - 13T,248 402,224 580,13 426,10 396,June
4,Sub ICB Location,14L,E38000217,NHS Greater Manchester ICB - 14L,291 662,254 820,20 325,16 517,June
4,Sub ICB Location,14Y,E38000223,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 14Y",255 087,236 636,10 416,8 035,June
4,Sub ICB Location,15A,E38000221,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 15A",251 318,229 941,10 056,11 321,June
4,Sub ICB Location,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C",476 678,436 519,22 349,17 810,June
4,Sub ICB Location,15E,E38000258,NHS Birmingham and Solihull ICB - 15E,750 569,664 099,46 839,39 631,June
4,Sub ICB Location,15F,E38000225,NHS West Yorkshire ICB - 15F,417 704,377 782,18 621,21 301,June
4,Sub ICB Location,15M,E38000261,NHS Derby and Derbyshire ICB - 15M,568 802,517 661,19 229,31 912,June
4,Sub ICB Location,15N,E38000230,NHS Devon ICB - 15N,742 423,679 448,24 048,38 927,June
4,Sub ICB Location,16C,E38000247,NHS North East and North Cumbria ICB - 16C,360 612,320 748,16 988,22 876,June
4,Sub ICB Location,18C,E38000236,NHS Herefordshire and Worcestershire ICB - 18C,460 441,425 382,18 103,16 956,June
4,Sub ICB Location,26A,E38000239,NHS Norfolk and Waveney ICB - 26A,603 484,547 277,22 531,33 676,June
4,Sub ICB Location,27D,E38000233,NHS Cheshire and Merseyside ICB - 27D,368 188,333 895,18 812,15 481,June
4,Sub ICB Location,36J,E38000232,NHS West Yorkshire ICB - 36J,396 042,358 977,12 703,24 362,June
4,Sub ICB Location,36L,E38000245,NHS South West London ICB - 36L,705 413,637 152,37 397,30 864,June
4,Sub ICB Location,42D,E38000241,NHS Humber and North Yorkshire ICB - 42D,257 347,237 274,7 431,12 642,June
4,Sub ICB Location,52R,E38000243,NHS Nottingham and Nottinghamshire ICB - 52R,552 488,495 571,24 034,32 883,June
4,Sub ICB Location,70F,E38000248,NHS Sussex ICB - 70F,459 694,422 849,14 034,22 811,June
4,Sub ICB Location,71E,E38000238,NHS Lincolnshire ICB - 71E,437 027,400 703,14 473,21 851,June
4,Sub ICB Location,72Q,E38000244,NHS South East London ICB - 72Q,744 759,665 948,44 906,33 905,June
4,Sub ICB Location,78H,E38000262,NHS Northamptonshire ICB - 78H,385 469,354 256,12 528,18 685,June
4,Sub ICB Location,84H,E38000234,NHS North East and North Cumbria ICB - 84H,359 191,324 508,13 762,20 921,June
4,Sub ICB Location,91Q,E38000237,NHS Kent and Medway ICB - 91Q,912 263,823 907,41 092,47 264,June
4,Sub ICB Location,92A,E38000246,NHS Surrey Heartlands ICB - 92A,490 532,446 156,19 654,24 722,June
4,Sub ICB Location,92G,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G",527 664,481 139,16 262,30 263,June
4,Sub ICB Location,93C,E38000240,NHS North Central London ICB - 93C,669 071,601 258,40 060,27 753,June
4,Sub ICB Location,97R,E38000235,NHS Sussex ICB - 97R,304 710,275 865,12 243,16 602,June
4,Sub ICB Location,99A,E38000101,NHS Cheshire and Merseyside ICB - 99A,255 812,229 080,16 131,10 601,June
4,Sub ICB Location,99C,E38000127,NHS North East and North Cumbria ICB - 99C,106 301,96 401,4 935,4 965,June
4,Sub ICB Location,99E,E38000007,NHS Mid and South Essex ICB - 99E,141 374,128 451,3 294,9 629,June
4,Sub ICB Location,99F,E38000030,NHS Mid and South Essex ICB - 99F,81 466,74 652,2 277,4 537,June
4,Sub ICB Location,99G,E38000168,NHS Mid and South Essex ICB - 99G,75 910,69 004,3 056,3 850,June
4,Sub ICB Location,A3A8R,E38000255,NHS North East London ICB - A3A8R,985 973,868 873,63 520,53 580,June
4,Sub ICB Location,B2M3M,E38000251,NHS Coventry and Warwickshire ICB - B2M3M,477 271,436 670,22 342,18 259,June
4,Sub ICB Location,D2P2L,E38000259,NHS Black Country ICB - D2P2L,609 044,544 227,35 241,29 576,June
4,Sub ICB Location,D4U1Y,E38000252,NHS Frimley ICB - D4U1Y,379 026,341 414,19 178,18 434,June
4,Sub ICB Location,D9Y0V,E38000253,NHS Hampshire and Isle Of Wight ICB - D9Y0V,831 901,760 130,36 244,35 527,June
4,Sub ICB Location,M1J4Y,E38000249,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",481 541,432 585,21 200,27 756,June
4,Sub ICB Location,M2L0M,E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",244 819,225 480,9 649,9 690,June
4,Sub ICB Location,W2U3Z,E38000256,NHS North West London ICB - W2U3Z,1 277 371,1 139 841,67 008,70 522,June
4,Sub ICB Location,X2C4Y,E38000254,NHS West Yorkshire ICB - X2C4Y,267 312,243 672,9 062,14 578,June
5,National,ENG,ENG,England,31 455 487,28 243 786,1 460 810,1 750 891,November
5,Region,Y56,E40000003,London,4 656 497,4 114 619,284 941,256 937,November
5,Region,Y58,E40000006,South West,3 453 863,3 126 848,134 358,192 657,November
5,Region,Y59,E40000005,South East,4 864 271,4 377 261,210 769,276 241,November
5,Region,Y60,E40000011,Midlands,6 068 504,5 464 381,279 213,324 910,November
5,Region,Y61,E40000007,East of England,3 616 008,3 257 308,136 658,222 042,November
5,Region,Y62,E40000010,North West,3 718 279,3 318 081,209 326,190 872,November
5,Region,Y63,E40000012,North East and Yorkshire,5 078 065,4 585 288,205 545,287 232,November
5,ICB,QE1,E54000048,NHS Lancashire and South Cumbria Integrated Care Board,887 078,799 485,45 043,42 550,November
5,ICB,QF7,E54000061,NHS South Yorkshire Integrated Care Board,827 673,742 731,35 050,49 892,November
5,ICB,QGH,E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,483 025,443 363,19 607,20 055,November
5,ICB,QH8,E54000026,NHS Mid and South Essex Integrated Care Board,596 985,539 851,19 151,37 983,November
5,ICB,QHG,E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",514 164,456 669,24 349,33 146,November
5,ICB,QHL,E54000055,NHS Birmingham and Solihull Integrated Care Board,785 002,693 263,50 473,41 266,November
5,ICB,QHM,E54000050,NHS North East and North Cumbria Integrated Care Board,1 747 690,1 572 460,77 648,97 582,November
5,ICB,QJ2,E54000058,NHS Derby and Derbyshire Integrated Care Board,609 378,549 830,21 345,38 203,November
5,ICB,QJG,E54000023,NHS Suffolk and North East Essex Integrated Care Board,551 327,503 604,18 400,29 323,November
5,ICB,QJK,E54000037,NHS Devon Integrated Care Board,805 393,731 683,28 089,45 621,November
5,ICB,QJM,E54000013,NHS Lincolnshire Integrated Care Board,480 994,435 317,17 308,28 369,November
5,ICB,QK1,E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",667 939,599 746,26 366,41 827,November
5,ICB,QKK,E54000030,NHS South East London Integrated Care Board,779 754,677 563,50 007,52 184,November
5,ICB,QKS,E54000032,NHS Kent and Medway Integrated Care Board,963 432,861 051,45 136,57 245,November
5,ICB,QM7,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,726 599,653 744,29 353,43 502,November
5,ICB,QMF,E54000029,NHS North East London Integrated Care Board,1 052 683,922 870,73 460,56 353,November
5,ICB,QMJ,E54000028,NHS North Central London Integrated Care Board,716 137,638 161,43 771,34 205,November
5,ICB,QMM,E54000022,NHS Norfolk and Waveney Integrated Care Board,646 888,580 697,24 182,42 009,November
5,ICB,QNC,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,562 056,505 717,26 593,29 746,November
5,ICB,QNQ,E54000034,NHS Frimley Integrated Care Board,412 011,370 971,22 626,18 414,November
5,ICB,QNX,E54000053,NHS Sussex Integrated Care Board,976 800,878 361,37 142,61 297,November
5,ICB,QOC,E54000011,"NHS Shropshire, Telford and Wrekin Integrated Care Board",257 652,235 101,10 662,11 889,November
5,ICB,QOP,E54000057,NHS Greater Manchester Integrated Care Board,1 478 588,1 307 110,92 017,79 461,November
5,ICB,QOQ,E54000051,NHS Humber and North Yorkshire Integrated Care Board,993 089,904 037,34 096,54 956,November
5,ICB,QOX,E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",567 937,516 788,17 857,33 292,November
5,ICB,QPM,E54000059,NHS Northamptonshire Integrated Care Board,410 171,375 550,13 998,20 623,November
5,ICB,QR1,E54000043,NHS Gloucestershire Integrated Care Board,398 761,362 664,13 977,22 120,November
5,ICB,QRL,E54000042,NHS Hampshire and the Isle of Wight Integrated Care Board,1 009 151,915 525,44 113,49 513,November
5,ICB,QRV,E54000027,NHS North West London Integrated Care Board,1 356 961,1 204 059,76 054,76 848,November
5,ICB,QSL,E54000038,NHS Somerset Integrated Care Board,319 195,282 646,15 972,20 577,November
5,ICB,QT1,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,666 303,599 813,28 849,37 641,November
5,ICB,QT6,E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,392 071,353 799,15 495,22 777,November
5,ICB,QU9,E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",932 799,850 766,40 611,41 422,November
5,ICB,QUA,E54000062,NHS Black Country Integrated Care Board,649 045,576 221,39 077,33 747,November
5,ICB,QUE,E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,580 045,522 743,21 223,36 079,November
5,ICB,QUY,E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",511 626,462 335,26 929,22 362,November
5,ICB,QVV,E54000041,NHS Dorset Integrated Care Board,458 880,416 933,16 039,25 908,November
5,ICB,QWE,E54000031,NHS South West London Integrated Care Board,750 962,671 966,41 649,37 347,November
5,ICB,QWO,E54000054,NHS West Yorkshire Integrated Care Board,1 509 613,1 366 060,58 751,84 802,November
5,ICB,QWU,E54000018,NHS Coventry and Warwickshire Integrated Care Board,496 939,450 460,24 935,21 544,November
5,ICB,QXU,E54000052,NHS Surrey Heartlands Integrated Care Board,570 078,500 587,21 141,48 350,November
5,ICB,QYG,E54000008,NHS Cheshire and Merseyside Integrated Care Board,1 352 613,1 211 486,72 266,68 861,November
5,Sub ICB Location,00L,E38000130,NHS North East and North Cumbria ICB - 00L,200 735,182 854,7 276,10 605,November
5,Sub ICB Location,00N,E38000163,NHS North East and North Cumbria ICB - 00N,69 556,61 995,3 180,4 381,November
5,Sub ICB Location,00P,E38000176,NHS North East and North Cumbria ICB - 00P,143 359,128 940,8 143,6 276,November
5,Sub ICB Location,00Q,E38000014,NHS Lancashire and South Cumbria ICB - 00Q,79 687,70 449,4 567,4 671,November
5,Sub ICB Location,00R,E38000015,NHS Lancashire and South Cumbria ICB - 00R,96 320,86 904,5 807,3 609,November
5,Sub ICB Location,00T,E38000016,NHS Greater Manchester ICB - 00T,171 728,151 263,11 670,8 795,November
5,Sub ICB Location,00V,E38000024,NHS Greater Manchester ICB - 00V,85 880,76 401,4 613,4 866,November
5,Sub ICB Location,00X,E38000034,NHS Lancashire and South Cumbria ICB - 00X,86 920,78 321,4 328,4 271,November
5,Sub ICB Location,00Y,E38000135,NHS Greater Manchester ICB - 00Y,120 260,108 461,7 062,4 737,November
5,Sub ICB Location,01A,E38000050,NHS Lancashire and South Cumbria ICB - 01A,184 985,163 627,10 411,10 947,November
5,Sub ICB Location,01D,E38000080,NHS Greater Manchester ICB - 01D,109 246,96 945,6 955,5 346,November
5,Sub ICB Location,01E,E38000227,NHS Lancashire and South Cumbria ICB - 01E,104 202,93 810,4 973,5 419,November
5,Sub ICB Location,01F,E38000068,NHS Cheshire and Merseyside ICB - 01F,60 373,52 673,3 603,4 097,November
5,Sub ICB Location,01G,E38000143,NHS Greater Manchester ICB - 01G,154 395,133 624,9 403,11 368,November
5,Sub ICB Location,01H,E38000215,NHS North East and North Cumbria ICB - 01H,196 305,177 285,7 748,11 272,November
5,Sub ICB Location,01J,E38000091,NHS Cheshire and Merseyside ICB - 01J,83 166,73 066,5 385,4 715,November
5,Sub ICB Location,01K,E38000228,NHS Lancashire and South Cumbria ICB - 01K,171 179,156 969,7 858,6 352,November
5,Sub ICB Location,01T,E38000161,NHS Cheshire and Merseyside ICB - 01T,56 302,50 320,2 784,3 198,November
5,Sub ICB Location,01V,E38000170,NHS Cheshire and Merseyside ICB - 01V,69 108,64 132,2 315,2 661,November
5,Sub ICB Location,01W,E38000174,NHS Greater Manchester ICB - 01W,170 938,155 390,8 528,7 020,November
5,Sub ICB Location,01X,E38000172,NHS Cheshire and Merseyside ICB - 01X,93 207,80 819,4 626,7 762,November
5,Sub ICB Location,01Y,E38000263,NHS Greater Manchester ICB - 01Y,103 993,90 171,7 493,6 329,November
5,Sub ICB Location,02A,E38000187,NHS Greater Manchester ICB - 02A,97 072,86 920,5 209,4 943,November
5,Sub ICB Location,02E,E38000194,NHS Cheshire and Merseyside ICB - 02E,106 475,97 378,3 941,5 156,November
5,Sub ICB Location,02G,E38000200,NHS Lancashire and South Cumbria ICB - 02G,58 561,53 344,2 596,2 621,November
5,Sub ICB Location,02H,E38000205,NHS Greater Manchester ICB - 02H,155 121,137 600,8 404,9 117,November
5,Sub ICB Location,02M,E38000226,NHS Lancashire and South Cumbria ICB - 02M,105 224,96 061,4 503,4 660,November
5,Sub ICB Location,02P,E38000006,NHS South Yorkshire ICB - 02P,142 407,125 818,5 797,10 792,November
5,Sub ICB Location,02Q,E38000008,NHS Nottingham and Nottinghamshire ICB - 02Q,79 757,73 503,2 531,3 723,November
5,Sub ICB Location,02T,E38000025,NHS West Yorkshire ICB - 02T,122 830,112 879,4 616,5 335,November
5,Sub ICB Location,02X,E38000044,NHS South Yorkshire ICB - 02X,177 966,160 404,8 395,9 167,November
5,Sub ICB Location,02Y,E38000052,NHS Humber and North Yorkshire ICB - 02Y,166 967,152 678,5 478,8 811,November
